<DATE> <TIME> <OPEN> <HIGH> <LOW> <CLOSE> <TICKVOL> <VOL> <SPREAD>
2022.02.23 01:30:00 0.67379 0.67401 0.67366 0.67401 250 0 16
2022.02.23 02:00:00 0.67401 0.67408 0.67361 0.67368 640 0 7
2022.02.23 02:30:00 0.67368 0.67434 0.67338 0.67401 679 0 5
2022.02.23 03:00:00 0.67385 0.67754 0.67385 0.67722 1391 0 2
2022.02.23 03:30:00 0.67717 0.67762 0.67627 0.67691 1259 0 6
2022.02.23 04:00:00 0.67690 0.67771 0.67670 0.67671 925 0 4
2022.02.23 04:30:00 0.67671 0.67695 0.67597 0.67622 793 0 7
2022.02.23 05:00:00 0.67622 0.67636 0.67590 0.67627 642 0 5
2022.02.23 05:30:00 0.67627 0.67642 0.67562 0.67620 627 0 5
2022.02.23 06:00:00 0.67620 0.67639 0.67595 0.67621 342 0 2
2022.02.23 06:30:00 0.67621 0.67661 0.67608 0.67649 426 0 7
2022.02.23 07:00:00 0.67649 0.67665 0.67594 0.67596 530 0 1
2022.02.23 07:30:00 0.67595 0.67656 0.67592 0.67637 378 0 4
2022.02.23 08:00:00 0.67636 0.67671 0.67633 0.67665 429 0 4
2022.02.23 08:30:00 0.67665 0.67707 0.67658 0.67687 584 0 5
2022.02.23 09:00:00 0.67686 0.67699 0.67650 0.67668 770 0 3
2022.02.23 09:30:00 0.67669 0.67760 0.67650 0.67760 1059 0 2
2022.02.23 10:00:00 0.67760 0.67897 0.67755 0.67894 1019 0 1
2022.02.23 10:30:00 0.67894 0.67920 0.67865 0.67895 1143 0 4
2022.02.23 11:00:00 0.67896 0.67930 0.67880 0.67927 1032 0 3
2022.02.23 11:30:00 0.67927 0.67997 0.67893 0.67968 1059 0 3
2022.02.23 12:00:00 0.67967 0.67971 0.67903 0.67935 1106 0 2
2022.02.23 12:30:00 0.67935 0.67950 0.67885 0.67905 937 0 5
2022.02.23 13:00:00 0.67905 0.67906 0.67841 0.67852 694 0 4
2022.02.23 13:30:00 0.67852 0.67866 0.67816 0.67816 899 0 4
2022.02.23 14:00:00 0.67816 0.67915 0.67809 0.67897 730 0 0
2022.02.23 14:30:00 0.67897 0.67990 0.67897 0.67948 642 0 1
2022.02.23 15:00:00 0.67947 0.68043 0.67946 0.68042 877 0 2
2022.02.23 15:30:00 0.68042 0.68087 0.68015 0.68085 1089 0 3
2022.02.23 16:00:00 0.68085 0.68093 0.67999 0.68012 1145 0 2
2022.02.23 16:30:00 0.68012 0.68059 0.67897 0.67906 2153 0 1
2022.02.23 17:00:00 0.67906 0.67947 0.67793 0.67797 1938 0 2
2022.02.23 17:30:00 0.67796 0.67845 0.67724 0.67755 1874 0 2
2022.02.23 18:00:00 0.67761 0.67816 0.67715 0.67807 1530 0 1
2022.02.23 18:30:00 0.67811 0.67856 0.67741 0.67807 1512 0 3
2022.02.23 19:00:00 0.67807 0.67891 0.67805 0.67866 1110 0 5
2022.02.23 19:30:00 0.67867 0.67875 0.67797 0.67800 1081 0 1
2022.02.23 20:00:00 0.67798 0.67809 0.67730 0.67737 1702 0 1
2022.02.23 20:30:00 0.67736 0.67795 0.67729 0.67757 1452 0 1
2022.02.23 21:00:00 0.67757 0.67774 0.67735 0.67741 1492 0 4
2022.02.23 21:30:00 0.67741 0.67744 0.67665 0.67690 1766 0 0
2022.02.23 22:00:00 0.67683 0.67740 0.67673 0.67729 1552 0 1
2022.02.23 22:30:00 0.67728 0.67734 0.67680 0.67682 1440 0 2
2022.02.23 23:00:00 0.67682 0.67730 0.67679 0.67714 369 0 7
2022.02.23 23:30:00 0.67714 0.67721 0.67688 0.67717 354 0 13
2022.02.24 00:00:00 0.67681 0.67709 0.67625 0.67670 245 0 34
2022.02.24 00:30:00 0.67667 0.67719 0.67638 0.67679 121 0 32
2022.02.24 01:00:00 0.67679 0.67721 0.67661 0.67681 336 0 10
2022.02.24 01:30:00 0.67681 0.67753 0.67681 0.67692 242 0 14
2022.02.24 02:00:00 0.67692 0.67723 0.67601 0.67608 1146 0 3
2022.02.24 02:30:00 0.67608 0.67623 0.67481 0.67484 1445 0 6
2022.02.24 03:00:00 0.67486 0.67542 0.67425 0.67486 1363 0 7
2022.02.24 03:30:00 0.67485 0.67555 0.67446 0.67502 1375 0 5
2022.02.24 04:00:00 0.67502 0.67517 0.67391 0.67397 1061 0 4
2022.02.24 04:30:00 0.67398 0.67472 0.67314 0.67376 1669 0 4
2022.02.24 05:00:00 0.67375 0.67407 0.67233 0.67253 2076 0 2
2022.02.24 05:30:00 0.67254 0.67254 0.67129 0.67188 2245 0 6
2022.02.24 06:00:00 0.67188 0.67206 0.67025 0.67146 1866 0 3
2022.02.24 06:30:00 0.67146 0.67384 0.67139 0.67323 2008 0 5
2022.02.24 07:00:00 0.67324 0.67348 0.67244 0.67281 2233 0 3
2022.02.24 07:30:00 0.67281 0.67288 0.67214 0.67275 1882 0 3
2022.02.24 08:00:00 0.67275 0.67325 0.67239 0.67280 1633 0 6
2022.02.24 08:30:00 0.67282 0.67288 0.67170 0.67223 1510 0 5
2022.02.24 09:00:00 0.67225 0.67240 0.67073 0.67085 2431 0 1
2022.02.24 09:30:00 0.67085 0.67197 0.67072 0.67152 2147 0 3
2022.02.24 10:00:00 0.67151 0.67290 0.67119 0.67251 2824 0 3
2022.02.24 10:30:00 0.67251 0.67272 0.67109 0.67250 2266 0 1
2022.02.24 11:00:00 0.67250 0.67286 0.67165 0.67185 2501 0 3
2022.02.24 11:30:00 0.67187 0.67215 0.67041 0.67042 1985 0 2
2022.02.24 12:00:00 0.67042 0.67094 0.67000 0.67052 2143 0 1
2022.02.24 12:30:00 0.67052 0.67066 0.66946 0.66973 1681 0 2
2022.02.24 13:00:00 0.66973 0.66990 0.66892 0.66962 1691 0 3
2022.02.24 13:30:00 0.66962 0.67059 0.66954 0.66984 1943 0 4
2022.02.24 14:00:00 0.66987 0.67026 0.66940 0.66984 1800 0 4
2022.02.24 14:30:00 0.66984 0.66993 0.66908 0.66940 1593 0 5
2022.02.24 15:00:00 0.66942 0.66969 0.66830 0.66830 1838 0 4
2022.02.24 15:30:00 0.66832 0.66904 0.66766 0.66799 2076 0 3
2022.02.24 16:00:00 0.66799 0.66870 0.66675 0.66702 1855 0 2
2022.02.24 16:30:00 0.66702 0.66810 0.66666 0.66710 3147 0 2
2022.02.24 17:00:00 0.66708 0.66713 0.66482 0.66487 2323 0 2
2022.02.24 17:30:00 0.66487 0.66502 0.66302 0.66320 2308 0 0
2022.02.24 18:00:00 0.66322 0.66564 0.66314 0.66532 2686 0 1
2022.02.24 18:30:00 0.66531 0.66579 0.66393 0.66501 2153 0 3
2022.02.24 19:00:00 0.66502 0.66582 0.66450 0.66577 1984 0 3
2022.02.24 19:30:00 0.66576 0.66652 0.66557 0.66579 2116 0 3
2022.02.24 20:00:00 0.66575 0.66684 0.66474 0.66596 1379 0 1
2022.02.24 20:30:00 0.66597 0.66829 0.66591 0.66775 2179 0 3
2022.02.24 21:00:00 0.66775 0.66820 0.66714 0.66726 2811 0 6
2022.02.24 21:30:00 0.66724 0.67006 0.66709 0.66853 2733 0 4
2022.02.24 22:00:00 0.66851 0.67102 0.66851 0.67006 2227 0 2
2022.02.24 22:30:00 0.67005 0.67109 0.66980 0.67076 2021 0 4
2022.02.24 23:00:00 0.67074 0.67092 0.66971 0.66976 1143 0 7
2022.02.24 23:30:00 0.66976 0.66987 0.66898 0.66924 345 0 13
2022.02.25 00:00:00 0.66903 0.66950 0.66829 0.66837 264 0 51
2022.02.25 00:30:00 0.66837 0.66928 0.66837 0.66867 749 0 52
2022.02.25 01:00:00 0.66867 0.66975 0.66867 0.66886 392 0 11
2022.02.25 01:30:00 0.66886 0.66911 0.66859 0.66871 374 0 16
2022.02.25 02:00:00 0.66871 0.67066 0.66859 0.67053 1101 0 5
2022.02.25 02:30:00 0.67053 0.67077 0.66865 0.66937 1694 0 7
2022.02.25 03:00:00 0.66944 0.66984 0.66866 0.66939 2122 0 4
2022.02.25 03:30:00 0.66939 0.66986 0.66893 0.66973 1702 0 7
2022.02.25 04:00:00 0.66973 0.67017 0.66929 0.67015 1425 0 6
2022.02.25 04:30:00 0.67015 0.67027 0.66928 0.66993 988 0 7
2022.02.25 05:00:00 0.66991 0.66991 0.66933 0.66959 953 0 5
2022.02.25 05:30:00 0.66959 0.67079 0.66919 0.67069 1470 0 7
2022.02.25 06:00:00 0.67068 0.67190 0.67053 0.67188 874 0 6
2022.02.25 06:30:00 0.67187 0.67199 0.67111 0.67158 856 0 3
2022.02.25 07:00:00 0.67157 0.67202 0.67136 0.67151 874 0 5
2022.02.25 07:30:00 0.67153 0.67213 0.67148 0.67193 741 0 4
2022.02.25 08:00:00 0.67202 0.67202 0.67135 0.67168 819 0 6
2022.02.25 08:30:00 0.67169 0.67184 0.67095 0.67137 1174 0 6
2022.02.25 09:00:00 0.67138 0.67226 0.67098 0.67211 1452 0 5
2022.02.25 09:30:00 0.67211 0.67211 0.67110 0.67145 1492 0 5
2022.02.25 10:00:00 0.67144 0.67156 0.66959 0.66997 2408 0 4
2022.02.25 10:30:00 0.66997 0.67049 0.66958 0.67011 2332 0 1
2022.02.25 11:00:00 0.67011 0.67039 0.66959 0.67028 1760 0 2
2022.02.25 11:30:00 0.67028 0.67090 0.67006 0.67077 1273 0 3
2022.02.25 12:00:00 0.67076 0.67113 0.67046 0.67074 1033 0 4
2022.02.25 12:30:00 0.67075 0.67156 0.67065 0.67154 927 0 3
2022.02.25 13:00:00 0.67153 0.67172 0.67031 0.67097 1045 0 4
2022.02.25 13:30:00 0.67097 0.67181 0.67076 0.67172 1622 0 3
2022.02.25 14:00:00 0.67172 0.67243 0.67169 0.67198 1273 0 4
2022.02.25 14:30:00 0.67198 0.67360 0.67168 0.67347 1950 0 1
2022.02.25 15:00:00 0.67347 0.67417 0.67319 0.67417 2166 0 3
2022.02.25 15:30:00 0.67409 0.67485 0.67347 0.67444 2066 0 2
2022.02.25 16:00:00 0.67444 0.67506 0.67346 0.67371 1872 0 3
2022.02.25 16:30:00 0.67371 0.67455 0.67283 0.67288 2788 0 3
2022.02.25 17:00:00 0.67290 0.67388 0.67251 0.67375 2809 0 2
2022.02.25 17:30:00 0.67372 0.67461 0.67305 0.67389 1883 0 3
2022.02.25 18:00:00 0.67389 0.67478 0.67348 0.67395 1706 0 4
2022.02.25 18:30:00 0.67395 0.67412 0.67325 0.67377 1399 0 4
2022.02.25 19:00:00 0.67377 0.67391 0.67331 0.67345 1044 0 2
2022.02.25 19:30:00 0.67346 0.67351 0.67255 0.67260 930 0 3
2022.02.25 20:00:00 0.67260 0.67386 0.67260 0.67379 612 0 4
2022.02.25 20:30:00 0.67379 0.67398 0.67332 0.67360 739 0 3
2022.02.25 21:00:00 0.67360 0.67411 0.67332 0.67408 860 0 3
2022.02.25 21:30:00 0.67408 0.67491 0.67370 0.67490 1138 0 3
2022.02.25 22:00:00 0.67485 0.67490 0.67430 0.67465 1273 0 5
2022.02.25 22:30:00 0.67465 0.67510 0.67464 0.67481 1681 0 4
2022.02.25 23:00:00 0.67481 0.67502 0.67447 0.67499 534 0 8
2022.02.25 23:30:00 0.67498 0.67500 0.67431 0.67437 262 0 15
2022.02.28 00:00:00 0.66633 0.66974 0.66633 0.66913 159 0 45
2022.02.28 00:30:00 0.66910 0.66947 0.66836 0.66875 185 0 35
2022.02.28 01:00:00 0.66867 0.66933 0.66794 0.66868 1350 0 12
2022.02.28 01:30:00 0.66868 0.66931 0.66820 0.66912 1116 0 15
2022.02.28 02:00:00 0.66912 0.66932 0.66823 0.66906 1562 0 6
2022.02.28 02:30:00 0.66905 0.66985 0.66867 0.66884 1332 0 3
2022.02.28 03:00:00 0.66882 0.66952 0.66863 0.66904 2088 0 6
2022.02.28 03:30:00 0.66904 0.66905 0.66771 0.66827 1461 0 4
2022.02.28 04:00:00 0.66827 0.66885 0.66826 0.66844 911 0 5
2022.02.28 04:30:00 0.66844 0.66863 0.66754 0.66820 1173 0 5
2022.02.28 05:00:00 0.66820 0.66855 0.66770 0.66782 1063 0 7
2022.02.28 05:30:00 0.66782 0.66826 0.66770 0.66771 743 0 8
2022.02.28 06:00:00 0.66771 0.66846 0.66771 0.66801 715 0 6
2022.02.28 06:30:00 0.66805 0.66847 0.66782 0.66817 648 0 8
2022.02.28 07:00:00 0.66816 0.66872 0.66816 0.66848 549 0 5
2022.02.28 07:30:00 0.66847 0.66908 0.66823 0.66897 623 0 6
2022.02.28 08:00:00 0.66897 0.66971 0.66882 0.66961 853 0 5
2022.02.28 08:30:00 0.66961 0.66993 0.66929 0.66952 1017 0 4
2022.02.28 09:00:00 0.66952 0.67091 0.66946 0.67067 1725 0 4
2022.02.28 09:30:00 0.67067 0.67142 0.67039 0.67131 1947 0 3
2022.02.28 10:00:00 0.67134 0.67145 0.67056 0.67109 2237 0 1
2022.02.28 10:30:00 0.67108 0.67117 0.66994 0.67078 1586 0 4
2022.02.28 11:00:00 0.67076 0.67142 0.67041 0.67108 1710 0 1
2022.02.28 11:30:00 0.67110 0.67171 0.67081 0.67149 1435 0 1
2022.02.28 12:00:00 0.67149 0.67224 0.67149 0.67208 1093 0 2
2022.02.28 12:30:00 0.67207 0.67389 0.67188 0.67387 1346 0 1
2022.02.28 13:00:00 0.67384 0.67398 0.67321 0.67353 1461 0 1
2022.02.28 13:30:00 0.67353 0.67358 0.67279 0.67311 1290 0 1
2022.02.28 14:00:00 0.67311 0.67394 0.67305 0.67380 1325 0 4
2022.02.28 14:30:00 0.67380 0.67390 0.67319 0.67319 1664 0 2
2022.02.28 15:00:00 0.67319 0.67365 0.67247 0.67276 1898 0 3
2022.02.28 15:30:00 0.67277 0.67376 0.67277 0.67364 1887 0 2
2022.02.28 16:00:00 0.67367 0.67443 0.67351 0.67419 1170 0 3
2022.02.28 16:30:00 0.67418 0.67608 0.67384 0.67522 2186 0 1
2022.02.28 17:00:00 0.67522 0.67718 0.67518 0.67642 1973 0 1
2022.02.28 17:30:00 0.67642 0.67681 0.67526 0.67674 2435 0 3
2022.02.28 18:00:00 0.67675 0.67700 0.67578 0.67682 2046 0 3
2022.02.28 18:30:00 0.67684 0.67758 0.67643 0.67721 1732 0 2
2022.02.28 19:00:00 0.67720 0.67768 0.67602 0.67604 1555 0 4
2022.02.28 19:30:00 0.67604 0.67621 0.67567 0.67581 1229 0 3
2022.02.28 20:00:00 0.67588 0.67644 0.67546 0.67583 816 0 5
2022.02.28 20:30:00 0.67584 0.67634 0.67570 0.67630 1115 0 4
2022.02.28 21:00:00 0.67630 0.67630 0.67506 0.67540 1094 0 4
2022.02.28 21:30:00 0.67539 0.67681 0.67531 0.67649 1049 0 3
2022.02.28 22:00:00 0.67649 0.67670 0.67553 0.67577 969 0 4
2022.02.28 22:30:00 0.67575 0.67662 0.67552 0.67650 1042 0 4
2022.02.28 23:00:00 0.67654 0.67687 0.67642 0.67671 507 0 9
2022.02.28 23:30:00 0.67673 0.67751 0.67670 0.67723 234 0 12
2022.03.01 00:00:00 0.67701 0.67739 0.67626 0.67715 203 0 47
2022.03.01 00:30:00 0.67697 0.67722 0.67685 0.67691 95 0 28
2022.03.01 01:00:00 0.67707 0.67734 0.67679 0.67721 318 0 16
2022.03.01 01:30:00 0.67720 0.67731 0.67647 0.67653 206 0 15
2022.03.01 02:00:00 0.67657 0.67669 0.67612 0.67614 464 0 6
2022.03.01 02:30:00 0.67614 0.67626 0.67559 0.67607 741 0 4
2022.03.01 03:00:00 0.67607 0.67638 0.67551 0.67637 674 0 6
2022.03.01 03:30:00 0.67637 0.67686 0.67594 0.67601 664 0 6
