<DATE> <TIME> <OPEN> <HIGH> <LOW> <CLOSE> <TICKVOL> <VOL> <SPREAD>
2022.02.11 01:00:00 1.14267 1.14272 1.14036 1.14061 1186 0 6
2022.02.11 01:30:00 1.14062 1.14173 1.14011 1.14108 678 0 6
2022.02.11 02:00:00 1.14108 1.14121 1.13869 1.13869 1376 0 0
2022.02.11 02:30:00 1.13865 1.14006 1.13860 1.13994 1398 0 0
2022.02.11 03:00:00 1.13994 1.14015 1.13943 1.13991 1202 0 0
2022.02.11 03:30:00 1.13991 1.14060 1.13963 1.14025 1002 0 0
2022.02.11 04:00:00 1.14024 1.14056 1.13955 1.14041 804 0 0
2022.02.11 04:30:00 1.14041 1.14072 1.14014 1.14030 773 0 0
2022.02.11 05:00:00 1.14026 1.14026 1.13978 1.14014 494 0 0
2022.02.11 05:30:00 1.14014 1.14014 1.13923 1.13927 404 0 0
2022.02.11 06:00:00 1.13926 1.13927 1.13799 1.13804 907 0 0
2022.02.11 06:30:00 1.13804 1.13841 1.13742 1.13809 1000 0 0
2022.02.11 07:00:00 1.13811 1.13864 1.13800 1.13856 724 0 0
2022.02.11 07:30:00 1.13856 1.13887 1.13824 1.13863 627 0 0
2022.02.11 08:00:00 1.13862 1.13870 1.13786 1.13809 650 0 0
2022.02.11 08:30:00 1.13811 1.13818 1.13699 1.13760 961 0 0
2022.02.11 09:00:00 1.13759 1.13827 1.13724 1.13809 2666 0 0
2022.02.11 09:30:00 1.13809 1.13920 1.13798 1.13849 2663 0 0
2022.02.11 10:00:00 1.13850 1.13946 1.13780 1.13928 4020 0 0
2022.02.11 10:30:00 1.13928 1.13981 1.13860 1.13931 2958 0 0
2022.02.11 11:00:00 1.13931 1.13958 1.13822 1.13913 2445 0 0
2022.02.11 11:30:00 1.13914 1.13945 1.13848 1.13860 2594 0 0
2022.02.11 12:00:00 1.13860 1.13895 1.13835 1.13877 1641 0 0
2022.02.11 12:30:00 1.13877 1.13993 1.13869 1.13977 1761 0 0
2022.02.11 13:00:00 1.13977 1.13977 1.13921 1.13939 1574 0 0
2022.02.11 13:30:00 1.13938 1.13992 1.13900 1.13949 1626 0 0
2022.02.11 14:00:00 1.13949 1.14147 1.13918 1.14114 2578 0 0
2022.02.11 14:30:00 1.14108 1.14122 1.14003 1.14061 2425 0 0
2022.02.11 15:00:00 1.14060 1.14180 1.14018 1.14063 2845 0 0
2022.02.11 15:30:00 1.14063 1.14080 1.13895 1.13906 2991 0 0
2022.02.11 16:00:00 1.13906 1.14004 1.13880 1.13889 2590 0 0
2022.02.11 16:30:00 1.13887 1.13966 1.13801 1.13882 4342 0 0
2022.02.11 17:00:00 1.13885 1.14031 1.13835 1.14005 4821 0 0
2022.02.11 17:30:00 1.14007 1.14053 1.13928 1.14022 3929 0 0
2022.02.11 18:00:00 1.14022 1.14081 1.13924 1.14023 3191 0 0
2022.02.11 18:30:00 1.14023 1.14052 1.13950 1.14045 2419 0 0
2022.02.11 19:00:00 1.14045 1.14077 1.13958 1.14008 2019 0 0
2022.02.11 19:30:00 1.14008 1.14020 1.13936 1.13967 1734 0 0
2022.02.11 20:00:00 1.13965 1.13993 1.13917 1.13930 1467 0 0
2022.02.11 20:30:00 1.13931 1.13945 1.13414 1.13511 8345 0 0
2022.02.11 21:00:00 1.13511 1.13641 1.13319 1.13582 9065 0 0
2022.02.11 21:30:00 1.13581 1.13610 1.13297 1.13336 5462 0 0
2022.02.11 22:00:00 1.13340 1.13521 1.13312 1.13391 5488 0 0
2022.02.11 22:30:00 1.13388 1.13506 1.13362 1.13416 4489 0 0
2022.02.11 23:00:00 1.13412 1.13512 1.13398 1.13492 871 0 4
2022.02.11 23:30:00 1.13489 1.13498 1.13444 1.13477 587 0 7
2022.02.14 00:00:00 1.13376 1.13435 1.13365 1.13415 2666 0 18
2022.02.14 00:30:00 1.13412 1.13460 1.13403 1.13415 1210 0 18
2022.02.14 01:00:00 1.13415 1.13594 1.13415 1.13593 1559 0 7
2022.02.14 01:30:00 1.13593 1.13664 1.13572 1.13637 571 0 6
2022.02.14 02:00:00 1.13637 1.13688 1.13586 1.13631 1322 0 0
2022.02.14 02:30:00 1.13629 1.13638 1.13590 1.13625 814 0 1
2022.02.14 03:00:00 1.13624 1.13648 1.13577 1.13577 1234 0 0
2022.02.14 03:30:00 1.13577 1.13595 1.13516 1.13535 1424 0 0
2022.02.14 04:00:00 1.13534 1.13536 1.13402 1.13426 1001 0 0
2022.02.14 04:30:00 1.13426 1.13474 1.13415 1.13429 1031 0 0
2022.02.14 05:00:00 1.13429 1.13483 1.13425 1.13435 832 0 0
2022.02.14 05:30:00 1.13434 1.13451 1.13412 1.13431 866 0 0
2022.02.14 06:00:00 1.13429 1.13470 1.13412 1.13470 679 0 0
2022.02.14 06:30:00 1.13469 1.13488 1.13447 1.13455 806 0 0
2022.02.14 07:00:00 1.13455 1.13483 1.13418 1.13479 700 0 0
2022.02.14 07:30:00 1.13478 1.13525 1.13474 1.13513 607 0 0
2022.02.14 08:00:00 1.13513 1.13519 1.13438 1.13483 734 0 0
2022.02.14 08:30:00 1.13483 1.13484 1.13388 1.13443 897 0 0
2022.02.14 09:00:00 1.13443 1.13491 1.13373 1.13474 2280 0 0
2022.02.14 09:30:00 1.13474 1.13497 1.13359 1.13382 2435 0 0
2022.02.14 10:00:00 1.13383 1.13434 1.13217 1.13222 4614 0 0
2022.02.14 10:30:00 1.13222 1.13236 1.13036 1.13091 4305 0 0
2022.02.14 11:00:00 1.13091 1.13187 1.13079 1.13148 2933 0 0
2022.02.14 11:30:00 1.13149 1.13217 1.13093 1.13116 2343 0 0
2022.02.14 12:00:00 1.13116 1.13139 1.13010 1.13094 2268 0 0
2022.02.14 12:30:00 1.13094 1.13183 1.13079 1.13136 2001 0 0
2022.02.14 13:00:00 1.13136 1.13143 1.13006 1.13028 1504 0 0
2022.02.14 13:30:00 1.13028 1.13117 1.13006 1.13110 1627 0 0
2022.02.14 14:00:00 1.13110 1.13111 1.13021 1.13086 2129 0 0
2022.02.14 14:30:00 1.13087 1.13424 1.13021 1.13272 5558 0 0
2022.02.14 15:00:00 1.13272 1.13311 1.13127 1.13269 4376 0 0
2022.02.14 15:30:00 1.13272 1.13293 1.13111 1.13152 4958 0 0
2022.02.14 16:00:00 1.13152 1.13199 1.13099 1.13125 3885 0 0
2022.02.14 16:30:00 1.13111 1.13213 1.13049 1.13203 4514 0 0
2022.02.14 17:00:00 1.13203 1.13203 1.13004 1.13039 4311 0 0
2022.02.14 17:30:00 1.13041 1.13099 1.12915 1.13057 4509 0 0
2022.02.14 18:00:00 1.13059 1.13104 1.12961 1.13060 3600 0 0
2022.02.14 18:30:00 1.13058 1.13143 1.12983 1.13063 3285 0 0
2022.02.14 19:00:00 1.13064 1.13073 1.12988 1.13062 1846 0 0
2022.02.14 19:30:00 1.13060 1.13138 1.13044 1.13104 1390 0 0
2022.02.14 20:00:00 1.13103 1.13144 1.13078 1.13113 1590 0 0
2022.02.14 20:30:00 1.13113 1.13129 1.12969 1.12976 2877 0 0
2022.02.14 21:00:00 1.12975 1.13016 1.12800 1.12869 4198 0 0
2022.02.14 21:30:00 1.12869 1.12993 1.12832 1.12948 4627 0 0
2022.02.14 22:00:00 1.12947 1.13030 1.12928 1.13024 2557 0 0
2022.02.14 22:30:00 1.13024 1.13048 1.12934 1.12942 1875 0 0
2022.02.14 23:00:00 1.12941 1.13029 1.12939 1.13029 678 0 1
2022.02.14 23:30:00 1.13028 1.13075 1.13025 1.13058 702 0 5
2022.02.15 00:00:00 1.13032 1.13055 1.12990 1.13029 329 0 19
2022.02.15 00:30:00 1.13030 1.13045 1.13016 1.13040 581 0 15
2022.02.15 01:00:00 1.13041 1.13063 1.13035 1.13042 498 0 7
2022.02.15 01:30:00 1.13041 1.13075 1.13038 1.13057 577 0 6
2022.02.15 02:00:00 1.13059 1.13127 1.13033 1.13112 812 0 0
2022.02.15 02:30:00 1.13113 1.13133 1.13079 1.13121 657 0 0
2022.02.15 03:00:00 1.13121 1.13147 1.13103 1.13137 796 0 1
2022.02.15 03:30:00 1.13137 1.13144 1.13085 1.13105 928 0 1
2022.02.15 04:00:00 1.13106 1.13126 1.13090 1.13119 651 0 0
2022.02.15 04:30:00 1.13118 1.13222 1.13118 1.13186 1059 0 1
2022.02.15 05:00:00 1.13187 1.13199 1.13151 1.13182 855 0 0
2022.02.15 05:30:00 1.13181 1.13223 1.13168 1.13173 1132 0 0
2022.02.15 06:00:00 1.13171 1.13206 1.13163 1.13189 478 0 0
2022.02.15 06:30:00 1.13187 1.13206 1.13180 1.13191 577 0 0
2022.02.15 07:00:00 1.13192 1.13211 1.13145 1.13151 1016 0 1
2022.02.15 07:30:00 1.13150 1.13204 1.13148 1.13170 868 0 1
2022.02.15 08:00:00 1.13170 1.13187 1.13136 1.13160 905 0 0
2022.02.15 08:30:00 1.13160 1.13238 1.13134 1.13218 1265 0 0
2022.02.15 09:00:00 1.13216 1.13280 1.13196 1.13229 2148 0 0
2022.02.15 09:30:00 1.13229 1.13241 1.13116 1.13127 1846 0 0
2022.02.15 10:00:00 1.13126 1.13458 1.13096 1.13388 5109 0 0
2022.02.15 10:30:00 1.13388 1.13488 1.13334 1.13460 3714 0 0
2022.02.15 11:00:00 1.13460 1.13500 1.13402 1.13461 2718 0 0
2022.02.15 11:30:00 1.13461 1.13463 1.13357 1.13463 2344 0 0
2022.02.15 12:00:00 1.13463 1.13537 1.13385 1.13474 3124 0 0
2022.02.15 12:30:00 1.13474 1.13523 1.13417 1.13480 2658 0 0
2022.02.15 13:00:00 1.13480 1.13530 1.13439 1.13477 2454 0 0
2022.02.15 13:30:00 1.13477 1.13480 1.13408 1.13457 2453 0 0
2022.02.15 14:00:00 1.13457 1.13506 1.13365 1.13386 3035 0 0
2022.02.15 14:30:00 1.13386 1.13497 1.13375 1.13406 2508 0 0
2022.02.15 15:00:00 1.13406 1.13511 1.13405 1.13493 2622 0 0
2022.02.15 15:30:00 1.13492 1.13599 1.13415 1.13560 3538 0 0
2022.02.15 16:00:00 1.13560 1.13592 1.13479 1.13481 3353 0 0
2022.02.15 16:30:00 1.13484 1.13563 1.13202 1.13218 4686 0 0
2022.02.15 17:00:00 1.13216 1.13514 1.13215 1.13459 4144 0 0
2022.02.15 17:30:00 1.13463 1.13575 1.13434 1.13547 3574 0 0
2022.02.15 18:00:00 1.13546 1.13683 1.13544 1.13585 3053 0 0
2022.02.15 18:30:00 1.13586 1.13677 1.13586 1.13626 2377 0 0
2022.02.15 19:00:00 1.13626 1.13631 1.13459 1.13478 1800 0 0
2022.02.15 19:30:00 1.13479 1.13600 1.13468 1.13589 1797 0 0
2022.02.15 20:00:00 1.13587 1.13642 1.13580 1.13620 1092 0 0
2022.02.15 20:30:00 1.13620 1.13623 1.13554 1.13557 789 0 0
2022.02.15 21:00:00 1.13556 1.13619 1.13543 1.13577 944 0 0
2022.02.15 21:30:00 1.13577 1.13636 1.13570 1.13593 1108 0 0
2022.02.15 22:00:00 1.13593 1.13636 1.13591 1.13595 1118 0 0
2022.02.15 22:30:00 1.13597 1.13621 1.13545 1.13586 1847 0 0
2022.02.15 23:00:00 1.13585 1.13592 1.13557 1.13569 613 0 1
2022.02.15 23:30:00 1.13569 1.13595 1.13553 1.13582 530 0 5
2022.02.16 00:00:00 1.13568 1.13584 1.13544 1.13579 200 0 29
2022.02.16 00:30:00 1.13580 1.13598 1.13559 1.13563 370 0 14
2022.02.16 01:00:00 1.13562 1.13595 1.13562 1.13579 425 0 7
2022.02.16 01:30:00 1.13579 1.13582 1.13547 1.13547 218 0 7
2022.02.16 02:00:00 1.13546 1.13598 1.13536 1.13561 570 0 0
2022.02.16 02:30:00 1.13564 1.13572 1.13547 1.13571 413 0 1
2022.02.16 03:00:00 1.13571 1.13571 1.13508 1.13532 808 0 0
2022.02.16 03:30:00 1.13532 1.13532 1.13488 1.13519 726 0 0
2022.02.16 04:00:00 1.13519 1.13535 1.13485 1.13487 582 0 0
2022.02.16 04:30:00 1.13487 1.13501 1.13448 1.13470 1009 0 0
2022.02.16 05:00:00 1.13470 1.13483 1.13453 1.13457 456 0 0
2022.02.16 05:30:00 1.13457 1.13471 1.13448 1.13457 410 0 0
2022.02.16 06:00:00 1.13457 1.13481 1.13452 1.13468 394 0 0
2022.02.16 06:30:00 1.13468 1.13492 1.13467 1.13479 374 0 0
2022.02.16 07:00:00 1.13480 1.13520 1.13479 1.13520 393 0 0
2022.02.16 07:30:00 1.13521 1.13554 1.13518 1.13537 538 0 0
2022.02.16 08:00:00 1.13538 1.13599 1.13530 1.13596 644 0 0
2022.02.16 08:30:00 1.13597 1.13636 1.13583 1.13636 748 0 0
2022.02.16 09:00:00 1.13634 1.13708 1.13630 1.13657 1922 0 0
2022.02.16 09:30:00 1.13657 1.13788 1.13646 1.13753 2045 0 0
2022.02.16 10:00:00 1.13754 1.13877 1.13730 1.13826 3013 0 0
2022.02.16 10:30:00 1.13825 1.13951 1.13800 1.13898 2447 0 0
2022.02.16 11:00:00 1.13897 1.13899 1.13753 1.13804 2696 0 0
2022.02.16 11:30:00 1.13803 1.13855 1.13709 1.13775 2292 0 0
2022.02.16 12:00:00 1.13776 1.13841 1.13731 1.13756 2097 0 0
2022.02.16 12:30:00 1.13753 1.13865 1.13741 1.13811 1631 0 0
2022.02.16 13:00:00 1.13804 1.13835 1.13740 1.13813 1602 0 0
2022.02.16 13:30:00 1.13812 1.13881 1.13808 1.13850 1790 0 0
2022.02.16 14:00:00 1.13846 1.13866 1.13748 1.13778 2033 0 0
2022.02.16 14:30:00 1.13780 1.13787 1.13645 1.13658 2538 0 0
2022.02.16 15:00:00 1.13657 1.13746 1.13639 1.13655 2303 0 0
2022.02.16 15:30:00 1.13654 1.13724 1.13545 1.13628 4411 0 0
2022.02.16 16:00:00 1.13631 1.13635 1.13532 1.13554 3048 0 0
2022.02.16 16:30:00 1.13554 1.13730 1.13554 1.13652 3589 0 0
2022.02.16 17:00:00 1.13651 1.13705 1.13599 1.13685 2646 0 0
2022.02.16 17:30:00 1.13684 1.13731 1.13598 1.13657 2754 0 0
2022.02.16 18:00:00 1.13655 1.13732 1.13606 1.13724 1983 0 0
2022.02.16 18:30:00 1.13723 1.13809 1.13715 1.13806 1863 0 0
2022.02.16 19:00:00 1.13806 1.13826 1.13767 1.13802 1567 0 0
2022.02.16 19:30:00 1.13802 1.13804 1.13734 1.13742 1559 0 0
2022.02.16 20:00:00 1.13743 1.13783 1.13711 1.13763 1819 0 0
2022.02.16 20:30:00 1.13763 1.13824 1.13738 1.13765 1538 0 0
2022.02.16 21:00:00 1.13765 1.13955 1.13699 1.13912 5144 0 0
2022.02.16 21:30:00 1.13910 1.13935 1.13833 1.13904 2591 0 0
2022.02.16 22:00:00 1.13902 1.13931 1.13809 1.13842 1977 0 0
2022.02.16 22:30:00 1.13842 1.13892 1.13806 1.13819 2008 0 0
2022.02.16 23:00:00 1.13819 1.13824 1.13724 1.13727 757 0 4
2022.02.16 23:30:00 1.13727 1.13748 1.13720 1.13722 494 0 6
2022.02.17 00:00:00 1.13713 1.13754 1.13701 1.13731 240 0 20
2022.02.17 00:30:00 1.13731 1.13758 1.13724 1.13747 189 0 16
2022.02.17 01:00:00 1.13748 1.13843 1.13748 1.13838 626 0 7
2022.02.17 01:30:00 1.13838 1.13841 1.13667 1.13723 614 0 6
2022.02.17 02:00:00 1.13723 1.13814 1.13723 1.13784 830 0 0
2022.02.17 02:30:00 1.13784 1.13826 1.13780 1.13796 613 0 0
2022.02.17 03:00:00 1.13796 1.13808 1.13754 1.13777 871 0 1
2022.02.17 03:30:00 1.13776 1.13821 1.13737 1.13817 813 0 0
2022.02.17 04:00:00 1.13816 1.13834 1.13789 1.13807 719 0 0
2022.02.17 04:30:00 1.13807 1.13848 1.13797 1.13828 543 0 0
2022.02.17 05:00:00 1.13828 1.13842 1.13785 1.13840 695 0 1
2022.02.17 05:30:00 1.13839 1.13847 1.13295 1.13367 2330 0 0
2022.02.17 06:00:00 1.13365 1.13645 1.13229 1.13455 5609 0 0
2022.02.17 06:30:00 1.13454 1.13522 1.13419 1.13419 1788 0 1
2022.02.17 07:00:00 1.13419 1.13583 1.13419 1.13568 2232 0 0
2022.02.17 07:30:00 1.13567 1.13593 1.13533 1.13561 1152 0 1
2022.02.17 08:00:00 1.13560 1.13720 1.13513 1.13719 1146 0 0
2022.02.17 08:30:00 1.13718 1.13740 1.13524 1.13601 2402 0 0
2022.02.17 09:00:00 1.13601 1.13665 1.13571 1.13617 2671 0 0
2022.02.17 09:30:00 1.13617 1.13757 1.13608 1.13752 2307 0 0
2022.02.17 10:00:00 1.13751 1.13857 1.13526 1.13658 4466 0 0
2022.02.17 10:30:00 1.13658 1.13730 1.13496 1.13577 5007 0 0
2022.02.17 11:00:00 1.13579 1.13637 1.13429 1.13571 3655 0 0
2022.02.17 11:30:00 1.13571 1.13645 1.13541 1.13614 3383 0 0
2022.02.17 12:00:00 1.13614 1.13692 1.13550 1.13662 2109 0 0
2022.02.17 12:30:00 1.13661 1.13764 1.13640 1.13750 2015 0 0
2022.02.17 13:00:00 1.13751 1.13793 1.13699 1.13704 1612 0 0
2022.02.17 13:30:00 1.13704 1.13713 1.13622 1.13656 1739 0 0
2022.02.17 14:00:00 1.13656 1.13760 1.13655 1.13745 2130 0 0
2022.02.17 14:30:00 1.13747 1.13790 1.13706 1.13775 2389 0 0
2022.02.17 15:00:00 1.13774 1.13789 1.13579 1.13621 3628 0 0
2022.02.17 15:30:00 1.13621 1.13702 1.13513 1.13591 4271 0 0
2022.02.17 16:00:00 1.13591 1.13761 1.13591 1.13667 4574 0 0
2022.02.17 16:30:00 1.13667 1.13719 1.13505 1.13593 4821 0 0
2022.02.17 17:00:00 1.13592 1.13794 1.13549 1.13616 4423 0 0
2022.02.17 17:30:00 1.13613 1.13715 1.13562 1.13695 3925 0 0
2022.02.17 18:00:00 1.13695 1.13755 1.13628 1.13674 2729 0 0
2022.02.17 18:30:00 1.13671 1.13708 1.13620 1.13628 1855 0 0
2022.02.17 19:00:00 1.13628 1.13700 1.13599 1.13628 1742 0 0
2022.02.17 19:30:00 1.13628 1.13670 1.13580 1.13590 1442 0 0
2022.02.17 20:00:00 1.13590 1.13641 1.13568 1.13639 1521 0 0
2022.02.17 20:30:00 1.13638 1.13647 1.13612 1.13629 1070 0 0
2022.02.17 21:00:00 1.13628 1.13647 1.13604 1.13637 796 0 0
2022.02.17 21:30:00 1.13637 1.13674 1.13626 1.13641 1197 0 0
2022.02.17 22:00:00 1.13647 1.13649 1.13567 1.13607 1616 0 0
2022.02.17 22:30:00 1.13606 1.13634 1.13594 1.13599 1371 0 0
2022.02.17 23:00:00 1.13599 1.13613 1.13588 1.13612 469 0 0
2022.02.17 23:30:00 1.13612 1.13619 1.13589 1.13608 494 0 5
2022.02.18 00:00:00 1.13580 1.13653 1.13565 1.13580 437 0 14
2022.02.18 00:30:00 1.13591 1.13625 1.13580 1.13602 306 0 14
2022.02.18 01:00:00 1.13602 1.13690 1.13586 1.13679 693 0 7
2022.02.18 01:30:00 1.13679 1.13686 1.13633 1.13634 342 0 7
2022.02.18 02:00:00 1.13635 1.13658 1.13588 1.13606 763 0 0
2022.02.18 02:30:00 1.13604 1.13607 1.13579 1.13596 428 0 0
2022.02.18 03:00:00 1.13596 1.13617 1.13579 1.13604 851 0 0
2022.02.18 03:30:00 1.13604 1.13714 1.13597 1.13677 2419 0 0
2022.02.18 04:00:00 1.13677 1.13712 1.13665 1.13671 1054 0 0
2022.02.18 04:30:00 1.13674 1.13681 1.13625 1.13668 708 0 0
2022.02.18 05:00:00 1.13668 1.13690 1.13641 1.13685 670 0 0
2022.02.18 05:30:00 1.13684 1.13701 1.13667 1.13675 618 0 0
2022.02.18 06:00:00 1.13672 1.13688 1.13666 1.13677 535 0 0
2022.02.18 06:30:00 1.13676 1.13681 1.13628 1.13637 426 0 0
2022.02.18 07:00:00 1.13636 1.13659 1.13612 1.13612 488 0 0
2022.02.18 07:30:00 1.13612 1.13672 1.13612 1.13658 597 0 1
2022.02.18 08:00:00 1.13658 1.13694 1.13655 1.13675 585 0 0
2022.02.18 08:30:00 1.13677 1.13719 1.13667 1.13710 725 0 0
2022.02.18 09:00:00 1.13706 1.13736 1.13673 1.13710 1589 0 0
2022.02.18 09:30:00 1.13705 1.13736 1.13676 1.13699 1569 0 0
2022.02.18 10:00:00 1.13698 1.13736 1.13658 1.13719 2556 0 0
2022.02.18 10:30:00 1.13720 1.13769 1.13701 1.13757 2586 0 0
2022.02.18 11:00:00 1.13757 1.13769 1.13639 1.13670 2206 0 0
2022.02.18 11:30:00 1.13672 1.13726 1.13649 1.13708 1960 0 0
2022.02.18 12:00:00 1.13709 1.13724 1.13626 1.13664 2192 0 0
2022.02.18 12:30:00 1.13660 1.13687 1.13605 1.13611 1650 0 0
2022.02.18 13:00:00 1.13610 1.13621 1.13467 1.13476 1748 0 0
2022.02.18 13:30:00 1.13476 1.13638 1.13471 1.13625 1809 0 0
2022.02.18 14:00:00 1.13625 1.13640 1.13588 1.13625 1542 0 0
2022.02.18 14:30:00 1.13625 1.13683 1.13574 1.13604 1814 0 0
2022.02.18 15:00:00 1.13604 1.13618 1.13499 1.13514 3144 0 0
2022.02.18 15:30:00 1.13514 1.13615 1.13481 1.13492 2828 0 0
2022.02.18 16:00:00 1.13491 1.13518 1.13389 1.13459 2905 0 0
2022.02.18 16:30:00 1.13457 1.13509 1.13404 1.13481 3307 0 0
2022.02.18 17:00:00 1.13481 1.13540 1.13408 1.13448 2609 0 0
2022.02.18 17:30:00 1.13453 1.13454 1.13274 1.13409 4216 0 0
2022.02.18 18:00:00 1.13409 1.13421 1.13145 1.13349 4500 0 0
2022.02.18 18:30:00 1.13348 1.13378 1.13254 1.13259 2933 0 0
2022.02.18 19:00:00 1.13259 1.13293 1.13166 1.13196 2154 0 0
2022.02.18 19:30:00 1.13195 1.13255 1.13139 1.13219 2652 0 0
2022.02.18 20:00:00 1.13220 1.13321 1.13218 1.13290 1408 0 0
2022.02.18 20:30:00 1.13290 1.13324 1.13270 1.13299 1159 0 0
2022.02.18 21:00:00 1.13298 1.13329 1.13275 1.13311 1153 0 0
2022.02.18 21:30:00 1.13311 1.13357 1.13311 1.13312 1471 0 0
2022.02.18 22:00:00 1.13310 1.13318 1.13252 1.13285 1721 0 0
2022.02.18 22:30:00 1.13285 1.13299 1.13237 1.13245 1433 0 0
2022.02.18 23:00:00 1.13246 1.13290 1.13245 1.13273 547 0 0
2022.02.18 23:30:00 1.13271 1.13291 1.13224 1.13227 504 0 6
2022.02.21 00:00:00 1.13145 1.13251 1.13145 1.13193 247 0 18
2022.02.21 00:30:00 1.13197 1.13214 1.13167 1.13170 351 0 15
2022.02.21 01:00:00 1.13170 1.13232 1.13137 1.13140 1361 0 6
2022.02.21 01:30:00 1.13141 1.13195 1.13125 1.13161 852 0 6
2022.02.21 02:00:00 1.13161 1.13200 1.13132 1.13153 579 0 0
2022.02.21 02:30:00 1.13153 1.13356 1.13151 1.13325 1240 0 0
2022.02.21 03:00:00 1.13325 1.13367 1.13276 1.13350 1449 0 0
2022.02.21 03:30:00 1.13348 1.13573 1.13346 1.13529 1853 0 0
2022.02.21 04:00:00 1.13529 1.13562 1.13526 1.13545 711 0 0
2022.02.21 04:30:00 1.13546 1.13579 1.13529 1.13567 670 0 0
2022.02.21 05:00:00 1.13568 1.13680 1.13565 1.13653 754 0 0
2022.02.21 05:30:00 1.13653 1.13655 1.13601 1.13605 475 0 0
2022.02.21 06:00:00 1.13604 1.13626 1.13583 1.13586 400 0 0
2022.02.21 06:30:00 1.13592 1.13623 1.13580 1.13621 365 0 0
2022.02.21 07:00:00 1.13623 1.13644 1.13607 1.13623 484 0 0
2022.02.21 07:30:00 1.13622 1.13644 1.13610 1.13624 401 0 0
2022.02.21 08:00:00 1.13625 1.13697 1.13621 1.13690 579 0 0
2022.02.21 08:30:00 1.13689 1.13696 1.13650 1.13689 504 0 0
2022.02.21 09:00:00 1.13690 1.13752 1.13680 1.13751 1455 0 0
2022.02.21 09:30:00 1.13752 1.13788 1.13730 1.13733 1474 0 0
2022.02.21 10:00:00 1.13735 1.13907 1.13733 1.13770 2058 0 0
2022.02.21 10:30:00 1.13770 1.13774 1.13558 1.13563 2465 0 0
2022.02.21 11:00:00 1.13556 1.13685 1.13539 1.13647 1951 0 0
2022.02.21 11:30:00 1.13648 1.13683 1.13572 1.13636 1375 0 0
2022.02.21 12:00:00 1.13636 1.13668 1.13599 1.13607 1403 0 0
2022.02.21 12:30:00 1.13607 1.13632 1.13550 1.13560 1068 0 0
2022.02.21 13:00:00 1.13560 1.13613 1.13494 1.13501 1660 0 0
2022.02.21 13:30:00 1.13501 1.13521 1.13458 1.13479 1636 0 0
2022.02.21 14:00:00 1.13480 1.13496 1.13397 1.13463 1505 0 0
2022.02.21 14:30:00 1.13463 1.13505 1.13328 1.13343 2076 0 0
2022.02.21 15:00:00 1.13342 1.13391 1.13269 1.13293 1772 0 0
2022.02.21 15:30:00 1.13293 1.13400 1.13204 1.13296 2296 0 0
2022.02.21 16:00:00 1.13295 1.13461 1.13248 1.13379 2660 0 0
2022.02.21 16:30:00 1.13379 1.13402 1.13290 1.13339 2076 0 0
2022.02.21 17:00:00 1.13336 1.13447 1.13255 1.13315 2062 0 0
2022.02.21 17:30:00 1.13311 1.13416 1.13296 1.13361 2195 0 0
2022.02.21 18:00:00 1.13362 1.13405 1.13350 1.13390 1455 0 0
2022.02.21 18:30:00 1.13390 1.13470 1.13380 1.13463 1053 0 0
2022.02.21 19:00:00 1.13463 1.13490 1.13392 1.13435 936 0 0
2022.02.21 19:30:00 1.13433 1.13440 1.13354 1.13365 842 0 0
2022.02.21 20:00:00 1.13364 1.13427 1.13171 1.13238 793 0 0
2022.02.21 20:30:00 1.13238 1.13287 1.13169 1.13170 686 0 0
2022.02.21 21:00:00 1.13170 1.13172 1.13064 1.13087 1117 0 0
2022.02.21 21:30:00 1.13087 1.13201 1.13070 1.13180 1298 0 0
2022.02.21 22:00:00 1.13181 1.13183 1.13080 1.13090 357 0 0
2022.02.21 22:30:00 1.13089 1.13147 1.13072 1.13145 270 0 0
2022.02.21 23:00:00 1.13144 1.13183 1.13127 1.13131 369 0 5
2022.02.21 23:30:00 1.13131 1.13157 1.13074 1.13093 347 0 7
2022.02.22 00:00:00 1.13070 1.13117 1.13057 1.13076 183 0 26
2022.02.22 00:30:00 1.13076 1.13082 1.13061 1.13063 240 0 8
2022.02.22 01:00:00 1.13063 1.13080 1.12966 1.13008 897 0 7
2022.02.22 01:30:00 1.13008 1.13086 1.12956 1.13086 966 0 6
2022.02.22 02:00:00 1.13086 1.13176 1.13070 1.13167 1212 0 0
2022.02.22 02:30:00 1.13167 1.13197 1.13112 1.13135 1176 0 0
2022.02.22 03:00:00 1.13133 1.13159 1.13013 1.13054 1718 0 0
2022.02.22 03:30:00 1.13051 1.13090 1.12995 1.13038 1715 0 0
2022.02.22 04:00:00 1.13038 1.13094 1.12977 1.13051 1374 0 0
2022.02.22 04:30:00 1.13051 1.13078 1.13006 1.13044 902 0 0
2022.02.22 05:00:00 1.13043 1.13045 1.12963 1.12994 879 0 0
2022.02.22 05:30:00 1.12995 1.12998 1.12878 1.12922 1149 0 0
2022.02.22 06:00:00 1.12923 1.13001 1.12923 1.12990 998 0 0
2022.02.22 06:30:00 1.12988 1.13002 1.12926 1.12987 862 0 0
2022.02.22 07:00:00 1.12987 1.13079 1.12975 1.13071 899 0 0
2022.02.22 07:30:00 1.13071 1.13093 1.13048 1.13062 1022 0 0
2022.02.22 08:00:00 1.13062 1.13082 1.12997 1.13075 1181 0 0
