<DATE> <TIME> <OPEN> <HIGH> <LOW> <CLOSE> <TICKVOL> <VOL> <SPREAD>
2022.02.08 01:30:00 0.71217 0.71268 0.71208 0.71266 279 0 10
2022.02.08 02:00:00 0.71273 0.71294 0.71248 0.71264 546 0 2
2022.02.08 02:30:00 0.71267 0.71333 0.71267 0.71333 564 0 2
2022.02.08 03:00:00 0.71330 0.71338 0.71277 0.71318 1066 0 2
2022.02.08 03:30:00 0.71318 0.71378 0.71276 0.71366 1059 0 2
2022.02.08 04:00:00 0.71366 0.71374 0.71288 0.71314 568 0 2
2022.02.08 04:30:00 0.71314 0.71323 0.71256 0.71306 533 0 2
2022.02.08 05:00:00 0.71306 0.71357 0.71291 0.71347 528 0 2
2022.02.08 05:30:00 0.71348 0.71376 0.71327 0.71330 417 0 2
2022.02.08 06:00:00 0.71332 0.71367 0.71308 0.71308 376 0 2
2022.02.08 06:30:00 0.71306 0.71329 0.71180 0.71204 678 0 2
2022.02.08 07:00:00 0.71204 0.71209 0.71069 0.71090 712 0 2
2022.02.08 07:30:00 0.71090 0.71135 0.71064 0.71128 489 0 2
2022.02.08 08:00:00 0.71126 0.71163 0.71109 0.71157 421 0 2
2022.02.08 08:30:00 0.71157 0.71241 0.71157 0.71220 550 0 1
2022.02.08 09:00:00 0.71220 0.71263 0.71114 0.71116 1141 0 1
2022.02.08 09:30:00 0.71116 0.71184 0.71089 0.71165 1181 0 1
2022.02.08 10:00:00 0.71165 0.71303 0.71161 0.71279 1850 0 1
2022.02.08 10:30:00 0.71279 0.71346 0.71265 0.71273 848 0 1
2022.02.08 11:00:00 0.71272 0.71303 0.71258 0.71291 760 0 1
2022.02.08 11:30:00 0.71291 0.71378 0.71279 0.71356 1078 0 1
2022.02.08 12:00:00 0.71355 0.71355 0.71248 0.71266 929 0 1
2022.02.08 12:30:00 0.71266 0.71285 0.71226 0.71248 673 0 1
2022.02.08 13:00:00 0.71248 0.71277 0.71158 0.71162 1109 0 1
2022.02.08 13:30:00 0.71161 0.71230 0.71161 0.71228 954 0 1
2022.02.08 14:00:00 0.71226 0.71226 0.71147 0.71173 898 0 1
2022.02.08 14:30:00 0.71173 0.71194 0.71132 0.71160 843 0 1
2022.02.08 15:00:00 0.71160 0.71194 0.71125 0.71176 1022 0 1
2022.02.08 15:30:00 0.71176 0.71265 0.71171 0.71247 966 0 1
2022.02.08 16:00:00 0.71247 0.71317 0.71245 0.71303 865 0 1
2022.02.08 16:30:00 0.71303 0.71338 0.71241 0.71268 2069 0 1
2022.02.08 17:00:00 0.71267 0.71327 0.71207 0.71246 1939 0 1
2022.02.08 17:30:00 0.71246 0.71375 0.71241 0.71265 2019 0 1
2022.02.08 18:00:00 0.71270 0.71324 0.71245 0.71283 1523 0 1
2022.02.08 18:30:00 0.71283 0.71336 0.71283 0.71319 754 0 1
2022.02.08 19:00:00 0.71318 0.71346 0.71307 0.71342 512 0 1
2022.02.08 19:30:00 0.71348 0.71368 0.71327 0.71338 408 0 1
2022.02.08 20:00:00 0.71338 0.71342 0.71273 0.71300 488 0 2
2022.02.08 20:30:00 0.71300 0.71407 0.71299 0.71402 428 0 1
2022.02.08 21:00:00 0.71402 0.71436 0.71382 0.71392 559 0 1
2022.02.08 21:30:00 0.71391 0.71410 0.71334 0.71350 665 0 1
2022.02.08 22:00:00 0.71351 0.71438 0.71340 0.71436 854 0 1
2022.02.08 22:30:00 0.71435 0.71466 0.71420 0.71447 1037 0 1
2022.02.08 23:00:00 0.71451 0.71456 0.71418 0.71455 273 0 1
2022.02.08 23:30:00 0.71455 0.71463 0.71451 0.71454 204 0 10
2022.02.09 00:00:00 0.71441 0.71457 0.71416 0.71440 176 0 18
2022.02.09 00:30:00 0.71440 0.71462 0.71417 0.71424 140 0 12
2022.02.09 01:00:00 0.71426 0.71462 0.71422 0.71462 375 0 10
2022.02.09 01:30:00 0.71461 0.71471 0.71433 0.71447 242 0 11
2022.02.09 02:00:00 0.71447 0.71515 0.71434 0.71442 456 0 2
2022.02.09 02:30:00 0.71441 0.71468 0.71422 0.71437 539 0 2
2022.02.09 03:00:00 0.71437 0.71481 0.71417 0.71456 395 0 3
2022.02.09 03:30:00 0.71456 0.71574 0.71448 0.71557 908 0 2
2022.02.09 04:00:00 0.71558 0.71589 0.71525 0.71557 466 0 2
2022.02.09 04:30:00 0.71557 0.71592 0.71529 0.71577 583 0 2
2022.02.09 05:00:00 0.71577 0.71648 0.71561 0.71615 645 0 2
2022.02.09 05:30:00 0.71615 0.71635 0.71605 0.71610 375 0 2
2022.02.09 06:00:00 0.71610 0.71677 0.71605 0.71670 461 0 2
2022.02.09 06:30:00 0.71670 0.71676 0.71648 0.71669 443 0 2
2022.02.09 07:00:00 0.71670 0.71677 0.71653 0.71668 371 0 1
2022.02.09 07:30:00 0.71669 0.71670 0.71581 0.71586 358 0 2
2022.02.09 08:00:00 0.71585 0.71618 0.71543 0.71548 484 0 1
2022.02.09 08:30:00 0.71548 0.71593 0.71543 0.71568 382 0 1
2022.02.09 09:00:00 0.71566 0.71594 0.71503 0.71520 689 0 1
2022.02.09 09:30:00 0.71519 0.71552 0.71452 0.71545 695 0 1
2022.02.09 10:00:00 0.71543 0.71572 0.71519 0.71569 1334 0 1
2022.02.09 10:30:00 0.71567 0.71691 0.71542 0.71640 1099 0 1
2022.02.09 11:00:00 0.71640 0.71671 0.71581 0.71600 824 0 1
2022.02.09 11:30:00 0.71600 0.71651 0.71586 0.71631 637 0 1
2022.02.09 12:00:00 0.71631 0.71738 0.71627 0.71730 749 0 1
2022.02.09 12:30:00 0.71728 0.71784 0.71718 0.71758 684 0 1
2022.02.09 13:00:00 0.71757 0.71795 0.71741 0.71773 705 0 1
2022.02.09 13:30:00 0.71772 0.71797 0.71749 0.71780 644 0 1
2022.02.09 14:00:00 0.71780 0.71847 0.71771 0.71816 839 0 1
2022.02.09 14:30:00 0.71817 0.71828 0.71740 0.71766 682 0 1
2022.02.09 15:00:00 0.71765 0.71808 0.71735 0.71790 1061 0 1
2022.02.09 15:30:00 0.71790 0.71837 0.71763 0.71789 752 0 1
2022.02.09 16:00:00 0.71789 0.71839 0.71771 0.71837 822 0 1
2022.02.09 16:30:00 0.71840 0.71893 0.71794 0.71842 1550 0 1
2022.02.09 17:00:00 0.71839 0.71932 0.71827 0.71923 1137 0 1
2022.02.09 17:30:00 0.71924 0.71946 0.71800 0.71818 1425 0 1
2022.02.09 18:00:00 0.71816 0.71842 0.71786 0.71837 1006 0 1
2022.02.09 18:30:00 0.71835 0.71866 0.71809 0.71812 827 0 1
2022.02.09 19:00:00 0.71813 0.71851 0.71803 0.71847 638 0 1
2022.02.09 19:30:00 0.71847 0.71898 0.71820 0.71836 1136 0 1
2022.02.09 20:00:00 0.71836 0.71855 0.71787 0.71799 547 0 0
2022.02.09 20:30:00 0.71798 0.71831 0.71780 0.71825 266 0 2
2022.02.09 21:00:00 0.71825 0.71848 0.71818 0.71836 337 0 1
2022.02.09 21:30:00 0.71836 0.71853 0.71822 0.71850 285 0 1
2022.02.09 22:00:00 0.71846 0.71849 0.71771 0.71794 624 0 2
2022.02.09 22:30:00 0.71795 0.71826 0.71783 0.71820 709 0 3
2022.02.09 23:00:00 0.71820 0.71836 0.71797 0.71824 233 0 5
2022.02.09 23:30:00 0.71826 0.71828 0.71783 0.71783 230 0 10
2022.02.10 00:00:00 0.71764 0.71792 0.71725 0.71751 233 0 31
2022.02.10 00:30:00 0.71755 0.71796 0.71753 0.71772 401 0 11
2022.02.10 01:00:00 0.71773 0.71793 0.71760 0.71782 334 0 10
2022.02.10 01:30:00 0.71782 0.71792 0.71762 0.71765 229 0 9
2022.02.10 02:00:00 0.71768 0.71800 0.71756 0.71791 413 0 2
2022.02.10 02:30:00 0.71791 0.71799 0.71693 0.71731 448 0 2
2022.02.10 03:00:00 0.71728 0.71733 0.71680 0.71703 699 0 2
2022.02.10 03:30:00 0.71704 0.71714 0.71661 0.71670 496 0 2
2022.02.10 04:00:00 0.71670 0.71676 0.71605 0.71661 539 0 2
2022.02.10 04:30:00 0.71661 0.71697 0.71654 0.71675 514 0 2
2022.02.10 05:00:00 0.71675 0.71675 0.71624 0.71670 362 0 3
2022.02.10 05:30:00 0.71669 0.71700 0.71661 0.71686 377 0 2
2022.02.10 06:00:00 0.71682 0.71751 0.71680 0.71749 361 0 2
2022.02.10 06:30:00 0.71749 0.71778 0.71714 0.71738 433 0 2
2022.02.10 07:00:00 0.71733 0.71754 0.71708 0.71714 368 0 1
2022.02.10 07:30:00 0.71714 0.71754 0.71704 0.71722 267 0 1
2022.02.10 08:00:00 0.71724 0.71739 0.71687 0.71700 474 0 1
2022.02.10 08:30:00 0.71700 0.71739 0.71700 0.71728 250 0 1
2022.02.10 09:00:00 0.71726 0.71835 0.71712 0.71788 659 0 1
2022.02.10 09:30:00 0.71788 0.71863 0.71780 0.71863 607 0 1
2022.02.10 10:00:00 0.71864 0.71947 0.71857 0.71906 1120 0 1
2022.02.10 10:30:00 0.71908 0.71908 0.71838 0.71844 864 0 1
2022.02.10 11:00:00 0.71844 0.71914 0.71827 0.71914 995 0 1
2022.02.10 11:30:00 0.71913 0.71918 0.71880 0.71881 703 0 1
2022.02.10 12:00:00 0.71881 0.71949 0.71871 0.71898 723 0 1
2022.02.10 12:30:00 0.71900 0.71973 0.71891 0.71962 657 0 1
2022.02.10 13:00:00 0.71960 0.72018 0.71956 0.71985 659 0 2
2022.02.10 13:30:00 0.71985 0.71988 0.71959 0.71977 499 0 1
2022.02.10 14:00:00 0.71977 0.72036 0.71976 0.72006 624 0 1
2022.02.10 14:30:00 0.72005 0.72016 0.71964 0.71972 512 0 1
2022.02.10 15:00:00 0.71971 0.71997 0.71896 0.71921 783 0 1
2022.02.10 15:30:00 0.71921 0.71922 0.71468 0.71644 6040 0 1
2022.02.10 16:00:00 0.71644 0.71646 0.71509 0.71626 3279 0 1
2022.02.10 16:30:00 0.71625 0.71931 0.71625 0.71888 3486 0 1
2022.02.10 17:00:00 0.71888 0.72180 0.71884 0.72180 3348 0 1
2022.02.10 17:30:00 0.72180 0.72421 0.72164 0.72368 2915 0 1
2022.02.10 18:00:00 0.72368 0.72444 0.72327 0.72420 2288 0 1
2022.02.10 18:30:00 0.72420 0.72487 0.72322 0.72466 1824 0 1
2022.02.10 19:00:00 0.72466 0.72468 0.72331 0.72336 1444 0 1
2022.02.10 19:30:00 0.72336 0.72343 0.72005 0.72154 4355 0 1
2022.02.10 20:00:00 0.72154 0.72226 0.72045 0.72046 4188 0 1
2022.02.10 20:30:00 0.72044 0.72053 0.71892 0.71980 2546 0 1
2022.02.10 21:00:00 0.71982 0.71984 0.71742 0.71889 2407 0 1
2022.02.10 21:30:00 0.71889 0.71921 0.71683 0.71695 2045 0 1
2022.02.10 22:00:00 0.71694 0.71829 0.71641 0.71734 2791 0 1
2022.02.10 22:30:00 0.71735 0.71737 0.71549 0.71632 2510 0 1
2022.02.10 23:00:00 0.71631 0.71644 0.71526 0.71571 808 0 5
2022.02.10 23:30:00 0.71571 0.71677 0.71561 0.71664 647 0 9
2022.02.11 00:00:00 0.71646 0.71662 0.71569 0.71633 242 0 26
2022.02.11 00:30:00 0.71633 0.71696 0.71614 0.71632 437 0 21
2022.02.11 01:00:00 0.71628 0.71672 0.71553 0.71589 794 0 9
2022.02.11 01:30:00 0.71587 0.71653 0.71579 0.71607 499 0 9
2022.02.11 02:00:00 0.71608 0.71613 0.71365 0.71384 1162 0 2
2022.02.11 02:30:00 0.71384 0.71428 0.71328 0.71420 916 0 2
2022.02.11 03:00:00 0.71420 0.71448 0.71334 0.71435 1526 0 2
2022.02.11 03:30:00 0.71435 0.71520 0.71415 0.71498 1315 0 2
2022.02.11 04:00:00 0.71498 0.71498 0.71416 0.71484 1309 0 2
2022.02.11 04:30:00 0.71484 0.71502 0.71461 0.71485 613 0 3
2022.02.11 05:00:00 0.71485 0.71487 0.71425 0.71468 691 0 3
2022.02.11 05:30:00 0.71468 0.71473 0.71377 0.71397 557 0 2
2022.02.11 06:00:00 0.71396 0.71404 0.71263 0.71269 818 0 2
2022.02.11 06:30:00 0.71268 0.71318 0.71119 0.71176 1347 0 2
2022.02.11 07:00:00 0.71178 0.71232 0.71172 0.71225 887 0 1
2022.02.11 07:30:00 0.71225 0.71249 0.71150 0.71184 537 0 1
2022.02.11 08:00:00 0.71184 0.71213 0.71114 0.71151 648 0 1
2022.02.11 08:30:00 0.71151 0.71170 0.71084 0.71169 732 0 1
2022.02.11 09:00:00 0.71169 0.71276 0.71130 0.71213 1767 0 1
2022.02.11 09:30:00 0.71213 0.71304 0.71202 0.71241 1072 0 1
2022.02.11 10:00:00 0.71239 0.71372 0.71205 0.71350 2211 0 1
2022.02.11 10:30:00 0.71350 0.71388 0.71311 0.71315 1737 0 1
2022.02.11 11:00:00 0.71316 0.71355 0.71293 0.71332 1247 0 1
2022.02.11 11:30:00 0.71332 0.71344 0.71249 0.71251 1257 0 1
2022.02.11 12:00:00 0.71251 0.71300 0.71184 0.71279 942 0 1
2022.02.11 12:30:00 0.71280 0.71362 0.71273 0.71362 834 0 1
2022.02.11 13:00:00 0.71362 0.71370 0.71288 0.71337 642 0 2
2022.02.11 13:30:00 0.71337 0.71392 0.71304 0.71376 696 0 2
2022.02.11 14:00:00 0.71375 0.71598 0.71362 0.71597 1526 0 1
2022.02.11 14:30:00 0.71592 0.71608 0.71519 0.71539 1155 0 1
2022.02.11 15:00:00 0.71539 0.71708 0.71526 0.71651 1546 0 1
2022.02.11 15:30:00 0.71651 0.71664 0.71535 0.71592 1621 0 1
2022.02.11 16:00:00 0.71592 0.71679 0.71570 0.71630 1446 0 1
2022.02.11 16:30:00 0.71630 0.71840 0.71602 0.71685 3091 0 1
2022.02.11 17:00:00 0.71692 0.71848 0.71681 0.71801 3369 0 1
2022.02.11 17:30:00 0.71801 0.71826 0.71731 0.71765 2335 0 1
2022.02.11 18:00:00 0.71766 0.71804 0.71695 0.71755 1504 0 1
2022.02.11 18:30:00 0.71753 0.71787 0.71645 0.71782 1364 0 1
2022.02.11 19:00:00 0.71782 0.71814 0.71728 0.71784 1076 0 1
2022.02.11 19:30:00 0.71784 0.71796 0.71728 0.71796 942 0 1
2022.02.11 20:00:00 0.71797 0.71822 0.71740 0.71742 635 0 1
2022.02.11 20:30:00 0.71742 0.71749 0.71334 0.71462 7058 0 1
2022.02.11 21:00:00 0.71462 0.71561 0.71220 0.71417 8906 0 1
2022.02.11 21:30:00 0.71422 0.71485 0.71214 0.71247 5059 0 1
2022.02.11 22:00:00 0.71248 0.71422 0.71246 0.71318 5576 0 1
2022.02.11 22:30:00 0.71317 0.71383 0.71277 0.71314 3782 0 1
2022.02.11 23:00:00 0.71313 0.71370 0.71300 0.71368 873 0 5
2022.02.11 23:30:00 0.71368 0.71379 0.71321 0.71359 369 0 10
2022.02.14 00:00:00 0.71275 0.71295 0.71258 0.71287 230 0 13
2022.02.14 00:30:00 0.71294 0.71326 0.71287 0.71303 380 0 11
2022.02.14 01:00:00 0.71303 0.71475 0.71273 0.71446 1730 0 9
2022.02.14 01:30:00 0.71447 0.71500 0.71398 0.71439 502 0 9
2022.02.14 02:00:00 0.71437 0.71462 0.71364 0.71381 858 0 2
2022.02.14 02:30:00 0.71381 0.71414 0.71322 0.71361 811 0 2
2022.02.14 03:00:00 0.71361 0.71397 0.71325 0.71339 1980 0 2
2022.02.14 03:30:00 0.71337 0.71356 0.71247 0.71259 1214 0 2
2022.02.14 04:00:00 0.71259 0.71263 0.71192 0.71216 823 0 2
2022.02.14 04:30:00 0.71217 0.71268 0.71201 0.71202 971 0 2
2022.02.14 05:00:00 0.71202 0.71226 0.71172 0.71213 678 0 2
2022.02.14 05:30:00 0.71214 0.71235 0.71165 0.71174 1013 0 2
2022.02.14 06:00:00 0.71171 0.71201 0.71150 0.71198 661 0 3
2022.02.14 06:30:00 0.71197 0.71206 0.71169 0.71173 579 0 2
2022.02.14 07:00:00 0.71174 0.71239 0.71160 0.71239 640 0 1
2022.02.14 07:30:00 0.71239 0.71252 0.71192 0.71238 520 0 1
2022.02.14 08:00:00 0.71239 0.71246 0.71177 0.71212 694 0 1
2022.02.14 08:30:00 0.71212 0.71252 0.71186 0.71247 721 0 1
2022.02.14 09:00:00 0.71246 0.71259 0.71109 0.71225 1458 0 1
2022.02.14 09:30:00 0.71225 0.71322 0.71191 0.71225 1499 0 1
2022.02.14 10:00:00 0.71223 0.71228 0.70978 0.71012 3146 0 1
2022.02.14 10:30:00 0.71012 0.71023 0.70861 0.70899 2530 0 1
2022.02.14 11:00:00 0.70900 0.71045 0.70861 0.71019 2212 0 1
2022.02.14 11:30:00 0.71019 0.71033 0.70953 0.70961 1354 0 1
2022.02.14 12:00:00 0.70960 0.70987 0.70926 0.70981 1403 0 1
2022.02.14 12:30:00 0.70982 0.71052 0.70961 0.70997 1692 0 1
2022.02.14 13:00:00 0.70998 0.71009 0.70933 0.70962 1262 0 1
2022.02.14 13:30:00 0.70962 0.70992 0.70914 0.70968 1086 0 1
2022.02.14 14:00:00 0.70969 0.70976 0.70923 0.70976 1136 0 1
2022.02.14 14:30:00 0.70976 0.71343 0.70970 0.71237 4209 0 1
2022.02.14 15:00:00 0.71237 0.71300 0.71136 0.71242 3074 0 1
2022.02.14 15:30:00 0.71245 0.71247 0.71110 0.71137 3848 0 1
2022.02.14 16:00:00 0.71137 0.71254 0.71123 0.71159 1877 0 2
2022.02.14 16:30:00 0.71157 0.71288 0.71104 0.71272 3797 0 1
2022.02.14 17:00:00 0.71272 0.71300 0.71144 0.71199 3046 0 1
2022.02.14 17:30:00 0.71199 0.71233 0.71135 0.71188 2791 0 1
2022.02.14 18:00:00 0.71188 0.71242 0.71148 0.71221 2215 0 1
2022.02.14 18:30:00 0.71220 0.71287 0.71116 0.71276 2668 0 1
2022.02.14 19:00:00 0.71276 0.71350 0.71218 0.71349 1240 0 1
2022.02.14 19:30:00 0.71349 0.71395 0.71330 0.71385 967 0 1
2022.02.14 20:00:00 0.71384 0.71422 0.71349 0.71364 919 0 1
2022.02.14 20:30:00 0.71364 0.71364 0.71171 0.71184 2010 0 1
2022.02.14 21:00:00 0.71183 0.71302 0.71091 0.71170 3150 0 1
2022.02.14 21:30:00 0.71172 0.71277 0.71130 0.71203 3980 0 1
2022.02.14 22:00:00 0.71202 0.71271 0.71173 0.71242 2322 0 2
2022.02.14 22:30:00 0.71242 0.71302 0.71207 0.71220 1480 0 1
2022.02.14 23:00:00 0.71222 0.71268 0.71208 0.71256 356 0 4
2022.02.14 23:30:00 0.71255 0.71281 0.71247 0.71263 442 0 10
2022.02.15 00:00:00 0.71235 0.71272 0.71214 0.71271 137 0 32
2022.02.15 00:30:00 0.71274 0.71282 0.71237 0.71251 335 0 15
2022.02.15 01:00:00 0.71250 0.71303 0.71233 0.71294 416 0 9
2022.02.15 01:30:00 0.71293 0.71322 0.71287 0.71315 309 0 10
2022.02.15 02:00:00 0.71315 0.71373 0.71287 0.71332 774 0 2
2022.02.15 02:30:00 0.71330 0.71336 0.71273 0.71317 548 0 2
2022.02.15 03:00:00 0.71319 0.71344 0.71259 0.71279 1104 0 2
2022.02.15 03:30:00 0.71280 0.71292 0.71216 0.71284 1378 0 2
2022.02.15 04:00:00 0.71285 0.71372 0.71275 0.71356 885 0 2
2022.02.15 04:30:00 0.71356 0.71397 0.71354 0.71395 634 0 2
2022.02.15 05:00:00 0.71396 0.71400 0.71301 0.71316 500 0 2
2022.02.15 05:30:00 0.71315 0.71321 0.71257 0.71261 637 0 2
2022.02.15 06:00:00 0.71263 0.71326 0.71256 0.71258 452 0 3
2022.02.15 06:30:00 0.71258 0.71283 0.71239 0.71261 452 0 2
2022.02.15 07:00:00 0.71261 0.71261 0.71082 0.71113 1213 0 2
2022.02.15 07:30:00 0.71115 0.71149 0.71039 0.71044 1092 0 1
2022.02.15 08:00:00 0.71042 0.71101 0.71017 0.71066 748 0 1
2022.02.15 08:30:00 0.71069 0.71148 0.71065 0.71127 830 0 1
2022.02.15 09:00:00 0.71127 0.71225 0.71110 0.71180 1455 0 1
2022.02.15 09:30:00 0.71178 0.71190 0.71110 0.71129 1148 0 1
2022.02.15 10:00:00 0.71130 0.71481 0.71120 0.71477 4080 0 1
2022.02.15 10:30:00 0.71479 0.71562 0.71461 0.71552 2593 0 1
2022.02.15 11:00:00 0.71551 0.71562 0.71411 0.71423 2092 0 1
2022.02.15 11:30:00 0.71424 0.71436 0.71362 0.71436 1626 0 1
2022.02.15 12:00:00 0.71435 0.71472 0.71305 0.71354 1869 0 1
2022.02.15 12:30:00 0.71354 0.71410 0.71348 0.71374 1261 0 1
2022.02.15 13:00:00 0.71373 0.71419 0.71336 0.71372 1206 0 1
2022.02.15 13:30:00 0.71372 0.71403 0.71333 0.71370 1043 0 1
2022.02.15 14:00:00 0.71370 0.71391 0.71306 0.71339 1354 0 1
2022.02.15 14:30:00 0.71338 0.71398 0.71305 0.71370 1117 0 1
2022.02.15 15:00:00 0.71371 0.71412 0.71346 0.71370 1613 0 1
2022.02.15 15:30:00 0.71371 0.71469 0.71308 0.71447 2316 0 1
2022.02.15 16:00:00 0.71447 0.71512 0.71375 0.71377 1808 0 1
2022.02.15 16:30:00 0.71378 0.71459 0.71142 0.71148 3788 0 1
2022.02.15 17:00:00 0.71148 0.71448 0.71147 0.71422 2422 0 1
2022.02.15 17:30:00 0.71422 0.71459 0.71359 0.71398 2044 0 1
2022.02.15 18:00:00 0.71401 0.71452 0.71364 0.71417 1475 0 1
2022.02.15 18:30:00 0.71432 0.71509 0.71432 0.71500 1027 0 1
2022.02.15 19:00:00 0.71502 0.71513 0.71366 0.71390 708 0 1
2022.02.15 19:30:00 0.71388 0.71455 0.71379 0.71452 616 0 1
2022.02.15 20:00:00 0.71458 0.71516 0.71441 0.71508 597 0 0
2022.02.15 20:30:00 0.71507 0.71519 0.71476 0.71495 399 0 1
2022.02.15 21:00:00 0.71497 0.71519 0.71457 0.71511 531 0 1
2022.02.15 21:30:00 0.71511 0.71527 0.71475 0.71521 654 0 2
2022.02.15 22:00:00 0.71520 0.71549 0.71499 0.71510 682 0 1
2022.02.15 22:30:00 0.71510 0.71530 0.71415 0.71512 1252 0 1
2022.02.15 23:00:00 0.71512 0.71521 0.71468 0.71502 347 0 5
2022.02.15 23:30:00 0.71500 0.71524 0.71494 0.71510 233 0 10
2022.02.16 00:00:00 0.71511 0.71511 0.71462 0.71500 131 0 15
2022.02.16 00:30:00 0.71498 0.71524 0.71485 0.71512 242 0 16
2022.02.16 01:00:00 0.71510 0.71547 0.71478 0.71493 549 0 9
2022.02.16 01:30:00 0.71493 0.71511 0.71468 0.71474 272 0 11
2022.02.16 02:00:00 0.71473 0.71544 0.71473 0.71504 387 0 2
2022.02.16 02:30:00 0.71505 0.71524 0.71479 0.71482 392 0 2
2022.02.16 03:00:00 0.71482 0.71524 0.71459 0.71490 694 0 2
2022.02.16 03:30:00 0.71490 0.71504 0.71432 0.71498 690 0 2
2022.02.16 04:00:00 0.71497 0.71616 0.71496 0.71565 839 0 2
2022.02.16 04:30:00 0.71566 0.71570 0.71515 0.71526 661 0 2
2022.02.16 05:00:00 0.71526 0.71545 0.71506 0.71517 349 0 3
2022.02.16 05:30:00 0.71516 0.71523 0.71489 0.71520 388 0 2
2022.02.16 06:00:00 0.71520 0.71554 0.71481 0.71528 331 0 2
2022.02.16 06:30:00 0.71528 0.71555 0.71516 0.71544 271 0 2
2022.02.16 07:00:00 0.71543 0.71578 0.71542 0.71573 262 0 1
2022.02.16 07:30:00 0.71575 0.71607 0.71571 0.71580 468 0 1
2022.02.16 08:00:00 0.71580 0.71626 0.71574 0.71622 572 0 1
2022.02.16 08:30:00 0.71622 0.71704 0.71616 0.71699 488 0 1
2022.02.16 09:00:00 0.71699 0.71753 0.71680 0.71688 1125 0 1
2022.02.16 09:30:00 0.71688 0.71748 0.71666 0.71746 832 0 1
2022.02.16 10:00:00 0.71747 0.71794 0.71702 0.71754 1498 0 1
2022.02.16 10:30:00 0.71754 0.71815 0.71728 0.71809 1392 0 1
2022.02.16 11:00:00 0.71809 0.71840 0.71710 0.71803 1590 0 1
2022.02.16 11:30:00 0.71802 0.71824 0.71713 0.71730 1402 0 1
2022.02.16 12:00:00 0.71731 0.71758 0.71653 0.71674 1057 0 1
2022.02.16 12:30:00 0.71674 0.71722 0.71672 0.71713 827 0 1
2022.02.16 13:00:00 0.71713 0.71729 0.71682 0.71705 747 0 1
2022.02.16 13:30:00 0.71703 0.71776 0.71700 0.71773 798 0 1
2022.02.16 14:00:00 0.71773 0.71800 0.71760 0.71790 903 0 1
2022.02.16 14:30:00 0.71790 0.71805 0.71646 0.71714 1017 0 1
2022.02.16 15:00:00 0.71712 0.71743 0.71663 0.71668 789 0 1
2022.02.16 15:30:00 0.71666 0.71745 0.71597 0.71630 2176 0 1
2022.02.16 16:00:00 0.71630 0.71659 0.71571 0.71651 1364 0 1
2022.02.16 16:30:00 0.71650 0.71760 0.71644 0.71684 2482 0 1
2022.02.16 17:00:00 0.71682 0.71735 0.71655 0.71684 2346 0 1
2022.02.16 17:30:00 0.71683 0.71723 0.71614 0.71700 2066 0 1
2022.02.16 18:00:00 0.71699 0.71772 0.71652 0.71768 1471 0 1
2022.02.16 18:30:00 0.71770 0.71827 0.71749 0.71817 1169 0 1
2022.02.16 19:00:00 0.71818 0.71867 0.71814 0.71834 840 0 1
2022.02.16 19:30:00 0.71834 0.71849 0.71752 0.71815 937 0 1
2022.02.16 20:00:00 0.71815 0.71900 0.71793 0.71867 1018 0 1
2022.02.16 20:30:00 0.71867 0.71879 0.71790 0.71811 745 0 2
2022.02.16 21:00:00 0.71811 0.72018 0.71716 0.72012 4658 0 1
2022.02.16 21:30:00 0.72011 0.72041 0.71910 0.72027 2155 0 1
2022.02.16 22:00:00 0.72026 0.72048 0.71995 0.72007 1934 0 1
2022.02.16 22:30:00 0.72007 0.72045 0.71986 0.72003 1698 0 2
2022.02.16 23:00:00 0.72004 0.72004 0.71951 0.71951 498 0 6
2022.02.16 23:30:00 0.71951 0.71967 0.71928 0.71939 390 0 9
2022.02.17 00:00:00 0.71924 0.71944 0.71905 0.71920 136 0 23
2022.02.17 00:30:00 0.71921 0.71960 0.71918 0.71950 302 0 11
2022.02.17 01:00:00 0.71950 0.72078 0.71948 0.72067 537 0 9
2022.02.17 01:30:00 0.72067 0.72072 0.71917 0.71917 771 0 9
2022.02.17 02:00:00 0.71912 0.72102 0.71911 0.72071 1160 0 2
2022.02.17 02:30:00 0.72071 0.72109 0.71945 0.71946 1088 0 2
2022.02.17 03:00:00 0.71944 0.72038 0.71936 0.72037 1177 0 3
2022.02.17 03:30:00 0.72034 0.72066 0.71998 0.72062 1387 0 2
2022.02.17 04:00:00 0.72061 0.72148 0.72047 0.72133 968 0 2
2022.02.17 04:30:00 0.72133 0.72147 0.72075 0.72080 637 0 2
2022.02.17 05:00:00 0.72080 0.72128 0.72055 0.72121 752 0 2
2022.02.17 05:30:00 0.72121 0.72151 0.71560 0.71571 2357 0 2
2022.02.17 06:00:00 0.71573 0.71965 0.71495 0.71741 6055 0 2
2022.02.17 06:30:00 0.71741 0.71833 0.71699 0.71700 1846 0 2
2022.02.17 07:00:00 0.71700 0.71860 0.71700 0.71823 2319 0 1
2022.02.17 07:30:00 0.71823 0.71876 0.71803 0.71865 1525 0 1
2022.02.17 08:00:00 0.71865 0.72014 0.71802 0.72007 1331 0 1
2022.02.17 08:30:00 0.72007 0.72020 0.71839 0.71870 2234 0 1
2022.02.17 09:00:00 0.71871 0.71959 0.71860 0.71912 1754 0 1
2022.02.17 09:30:00 0.71909 0.72055 0.71907 0.72055 1394 0 1
