<DATE> <TIME> <OPEN> <HIGH> <LOW> <CLOSE> <TICKVOL> <VOL> <SPREAD>
2022.01.31 15:00:00 1.42171 1.42449 1.42152 1.42410 2618 0 1
2022.01.31 15:30:00 1.42410 1.42664 1.42320 1.42587 4437 0 2
2022.01.31 16:00:00 1.42590 1.42654 1.42542 1.42621 3203 0 0
2022.01.31 16:30:00 1.42620 1.42832 1.42620 1.42763 5205 0 1
2022.01.31 17:00:00 1.42764 1.42799 1.42566 1.42771 5022 0 0
2022.01.31 17:30:00 1.42770 1.42815 1.42512 1.42530 6665 0 0
2022.01.31 18:00:00 1.42541 1.42654 1.42416 1.42569 5092 0 0
2022.01.31 18:30:00 1.42571 1.42582 1.42269 1.42312 3593 0 1
2022.01.31 19:00:00 1.42311 1.42373 1.42219 1.42355 3300 0 0
2022.01.31 19:30:00 1.42355 1.42452 1.42327 1.42451 2326 0 0
2022.01.31 20:00:00 1.42451 1.42612 1.42451 1.42588 2131 0 0
2022.01.31 20:30:00 1.42588 1.42692 1.42585 1.42606 1589 0 2
2022.01.31 21:00:00 1.42604 1.42675 1.42538 1.42663 1469 0 0
2022.01.31 21:30:00 1.42663 1.42830 1.42638 1.42751 2181 0 1
2022.01.31 22:00:00 1.42755 1.42884 1.42697 1.42864 2370 0 4
2022.01.31 22:30:00 1.42862 1.42866 1.42736 1.42816 2565 0 1
2022.01.31 23:00:00 1.42816 1.42864 1.42724 1.42724 1318 0 6
2022.01.31 23:30:00 1.42723 1.42785 1.42666 1.42756 1113 0 12
2022.02.01 00:00:00 1.42715 1.42766 1.42669 1.42690 223 0 79
2022.02.01 00:30:00 1.42690 1.42712 1.42671 1.42676 372 0 63
2022.02.01 01:00:00 1.42676 1.42723 1.42666 1.42692 543 0 20
2022.02.01 01:30:00 1.42689 1.42808 1.42666 1.42798 613 0 14
2022.02.01 02:00:00 1.42798 1.42862 1.42700 1.42702 648 0 4
2022.02.01 02:30:00 1.42702 1.42731 1.42643 1.42663 758 0 0
2022.02.01 03:00:00 1.42661 1.42736 1.42618 1.42731 1283 0 4
2022.02.01 03:30:00 1.42731 1.42753 1.42680 1.42721 952 0 5
2022.02.01 04:00:00 1.42721 1.42772 1.42664 1.42673 637 0 3
2022.02.01 04:30:00 1.42673 1.42778 1.42671 1.42775 732 0 0
2022.02.01 05:00:00 1.42775 1.42803 1.42698 1.42723 529 0 5
2022.02.01 05:30:00 1.42722 1.42843 1.42722 1.42832 1811 0 1
2022.02.01 06:00:00 1.42832 1.42890 1.42792 1.42793 756 0 7
2022.02.01 06:30:00 1.42794 1.42815 1.42768 1.42769 679 0 3
2022.02.01 07:00:00 1.42769 1.42770 1.42734 1.42748 485 0 6
2022.02.01 07:30:00 1.42748 1.42755 1.42698 1.42705 1178 0 6
2022.02.01 08:00:00 1.42704 1.42774 1.42694 1.42733 919 0 5
2022.02.01 08:30:00 1.42730 1.42755 1.42694 1.42694 864 0 6
2022.02.01 09:00:00 1.42694 1.42742 1.42570 1.42615 2443 0 5
2022.02.01 09:30:00 1.42616 1.42826 1.42553 1.42747 3351 0 5
2022.02.01 10:00:00 1.42747 1.42756 1.42467 1.42544 3288 0 8
2022.02.01 10:30:00 1.42543 1.42611 1.42443 1.42494 3553 0 3
2022.02.01 11:00:00 1.42497 1.42731 1.42483 1.42721 3458 0 2
2022.02.01 11:30:00 1.42720 1.42753 1.42623 1.42704 3616 0 3
2022.02.01 12:00:00 1.42702 1.42800 1.42617 1.42799 2456 0 4
2022.02.01 12:30:00 1.42798 1.42829 1.42675 1.42749 1640 0 7
2022.02.01 13:00:00 1.42749 1.42939 1.42670 1.42936 2031 0 4
2022.02.01 13:30:00 1.42936 1.43114 1.42908 1.43099 2015 0 1
2022.02.01 14:00:00 1.43099 1.43104 1.42951 1.42951 2229 0 2
2022.02.01 14:30:00 1.42951 1.43023 1.42905 1.43000 2349 0 2
2022.02.01 15:00:00 1.43000 1.43024 1.42920 1.43007 2354 0 2
2022.02.01 15:30:00 1.43009 1.43017 1.42881 1.42971 3508 0 1
2022.02.01 16:00:00 1.42972 1.43281 1.42960 1.43236 2960 0 1
2022.02.01 16:30:00 1.43235 1.43281 1.43088 1.43145 4705 0 0
2022.02.01 17:00:00 1.43145 1.43208 1.42882 1.42926 6808 0 1
2022.02.01 17:30:00 1.42924 1.42924 1.42605 1.42656 5904 0 0
2022.02.01 18:00:00 1.42656 1.42783 1.42599 1.42768 3861 0 0
2022.02.01 18:30:00 1.42767 1.42833 1.42557 1.42601 3771 0 4
2022.02.01 19:00:00 1.42602 1.42717 1.42585 1.42716 3076 0 1
2022.02.01 19:30:00 1.42716 1.42759 1.42639 1.42711 2352 0 2
2022.02.01 20:00:00 1.42712 1.42839 1.42712 1.42791 1622 0 2
2022.02.01 20:30:00 1.42791 1.42875 1.42776 1.42825 1725 0 2
2022.02.01 21:00:00 1.42825 1.42848 1.42714 1.42825 2124 0 3
2022.02.01 21:30:00 1.42825 1.42929 1.42800 1.42918 1802 0 3
2022.02.01 22:00:00 1.42918 1.42938 1.42757 1.42935 2054 0 3
2022.02.01 22:30:00 1.42937 1.42967 1.42902 1.42962 1746 0 2
2022.02.01 23:00:00 1.42960 1.42997 1.42861 1.42972 988 0 8
2022.02.01 23:30:00 1.42972 1.43018 1.42941 1.42990 643 0 11
2022.02.02 00:00:00 1.42953 1.42966 1.42899 1.42920 219 0 90
2022.02.02 00:30:00 1.42913 1.42993 1.42882 1.42961 317 0 42
2022.02.02 01:00:00 1.42960 1.42977 1.42913 1.42935 686 0 14
2022.02.02 01:30:00 1.42935 1.43064 1.42932 1.43046 342 0 16
2022.02.02 02:00:00 1.43046 1.43069 1.42906 1.42914 743 0 1
2022.02.02 02:30:00 1.42915 1.42975 1.42902 1.42933 634 0 1
2022.02.02 03:00:00 1.42932 1.43000 1.42926 1.43000 679 0 7
2022.02.02 03:30:00 1.43001 1.43046 1.42976 1.43001 596 0 4
2022.02.02 04:00:00 1.43001 1.43084 1.42928 1.43051 836 0 3
2022.02.02 04:30:00 1.43051 1.43151 1.43050 1.43128 410 0 3
2022.02.02 05:00:00 1.43130 1.43150 1.43052 1.43060 471 0 5
2022.02.02 05:30:00 1.43060 1.43087 1.43016 1.43018 638 0 5
2022.02.02 06:00:00 1.43019 1.43060 1.42993 1.43056 326 0 1
2022.02.02 06:30:00 1.43056 1.43094 1.43052 1.43077 344 0 4
2022.02.02 07:00:00 1.43078 1.43082 1.43032 1.43042 335 0 5
2022.02.02 07:30:00 1.43042 1.43042 1.42985 1.43018 408 0 8
2022.02.02 08:00:00 1.43018 1.43020 1.42924 1.42924 543 0 6
2022.02.02 08:30:00 1.42923 1.42938 1.42900 1.42919 674 0 1
2022.02.02 09:00:00 1.42919 1.43001 1.42918 1.42979 1954 0 7
2022.02.02 09:30:00 1.42979 1.43076 1.42959 1.43053 1879 0 6
2022.02.02 10:00:00 1.43052 1.43249 1.43036 1.43228 2777 0 5
2022.02.02 10:30:00 1.43229 1.43348 1.43209 1.43340 3230 0 2
2022.02.02 11:00:00 1.43339 1.43350 1.43212 1.43266 1935 0 5
2022.02.02 11:30:00 1.43266 1.43266 1.43154 1.43257 2101 0 4
2022.02.02 12:00:00 1.43270 1.43377 1.43238 1.43282 2575 0 5
2022.02.02 12:30:00 1.43282 1.43478 1.43261 1.43440 2539 0 6
2022.02.02 13:00:00 1.43437 1.43554 1.43426 1.43486 2250 0 3
2022.02.02 13:30:00 1.43486 1.43505 1.43428 1.43481 1812 0 4
2022.02.02 14:00:00 1.43482 1.43531 1.43422 1.43467 2060 0 1
2022.02.02 14:30:00 1.43452 1.43458 1.43294 1.43336 1739 0 2
2022.02.02 15:00:00 1.43336 1.43361 1.43256 1.43344 3005 0 3
2022.02.02 15:30:00 1.43346 1.43362 1.43255 1.43301 3059 0 4
2022.02.02 16:00:00 1.43303 1.43424 1.43258 1.43409 2849 0 0
2022.02.02 16:30:00 1.43409 1.43582 1.43380 1.43515 6309 0 1
2022.02.02 17:00:00 1.43515 1.43545 1.43398 1.43503 5612 0 0
2022.02.02 17:30:00 1.43506 1.43563 1.43247 1.43309 5093 0 0
2022.02.02 18:00:00 1.43311 1.43404 1.43277 1.43359 4050 0 1
2022.02.02 18:30:00 1.43357 1.43436 1.43338 1.43363 2422 0 2
2022.02.02 19:00:00 1.43364 1.43459 1.43304 1.43459 2071 0 1
2022.02.02 19:30:00 1.43457 1.43479 1.43418 1.43451 1345 0 2
2022.02.02 20:00:00 1.43451 1.43533 1.43425 1.43500 1254 0 3
2022.02.02 20:30:00 1.43501 1.43506 1.43317 1.43325 1388 0 4
2022.02.02 21:00:00 1.43323 1.43352 1.43293 1.43318 1194 0 4
2022.02.02 21:30:00 1.43315 1.43326 1.43215 1.43250 1347 0 5
2022.02.02 22:00:00 1.43253 1.43258 1.43128 1.43173 1507 0 0
2022.02.02 22:30:00 1.43173 1.43237 1.43148 1.43218 1534 0 4
2022.02.02 23:00:00 1.43218 1.43302 1.43174 1.43289 1982 0 7
2022.02.02 23:30:00 1.43290 1.43291 1.43170 1.43184 808 0 13
2022.02.03 00:00:00 1.43147 1.43230 1.43127 1.43192 433 0 82
2022.02.03 00:30:00 1.43189 1.43258 1.43189 1.43229 499 0 56
2022.02.03 01:00:00 1.43230 1.43311 1.43212 1.43307 1033 0 15
2022.02.03 01:30:00 1.43307 1.43357 1.43244 1.43348 811 0 12
2022.02.03 02:00:00 1.43347 1.43351 1.43230 1.43285 866 0 4
2022.02.03 02:30:00 1.43286 1.43291 1.43228 1.43234 619 0 2
2022.02.03 03:00:00 1.43236 1.43276 1.43178 1.43239 952 0 7
2022.02.03 03:30:00 1.43239 1.43324 1.43231 1.43312 738 0 4
2022.02.03 04:00:00 1.43313 1.43369 1.43290 1.43293 1249 0 5
2022.02.03 04:30:00 1.43293 1.43301 1.43223 1.43269 520 0 2
2022.02.03 05:00:00 1.43269 1.43300 1.43236 1.43285 632 0 8
2022.02.03 05:30:00 1.43285 1.43308 1.43267 1.43276 580 0 8
2022.02.03 06:00:00 1.43276 1.43296 1.43252 1.43273 460 0 8
2022.02.03 06:30:00 1.43275 1.43290 1.43262 1.43282 402 0 8
2022.02.03 07:00:00 1.43282 1.43326 1.43274 1.43311 555 0 5
2022.02.03 07:30:00 1.43310 1.43347 1.43305 1.43334 473 0 4
2022.02.03 08:00:00 1.43334 1.43355 1.43262 1.43264 590 0 2
2022.02.03 08:30:00 1.43266 1.43281 1.43211 1.43230 613 0 4
2022.02.03 09:00:00 1.43231 1.43276 1.43147 1.43230 2150 0 6
2022.02.03 09:30:00 1.43231 1.43332 1.43203 1.43324 1994 0 5
2022.02.03 10:00:00 1.43324 1.43565 1.43231 1.43527 3249 0 3
2022.02.03 10:30:00 1.43526 1.43558 1.43353 1.43394 2392 0 4
2022.02.03 11:00:00 1.43396 1.43465 1.43356 1.43383 2074 0 6
2022.02.03 11:30:00 1.43381 1.43420 1.43323 1.43409 1937 0 4
2022.02.03 12:00:00 1.43409 1.43456 1.43259 1.43311 1642 0 5
2022.02.03 12:30:00 1.43311 1.43418 1.43252 1.43386 2266 0 2
2022.02.03 13:00:00 1.43384 1.43403 1.43291 1.43326 2181 0 2
2022.02.03 13:30:00 1.43323 1.43384 1.43309 1.43347 1868 0 5
2022.02.03 14:00:00 1.43346 1.43482 1.43318 1.43439 4892 0 1
2022.02.03 14:30:00 1.43441 1.43501 1.43149 1.43344 5456 0 0
2022.02.03 15:00:00 1.43346 1.43373 1.43248 1.43287 3809 0 1
2022.02.03 15:30:00 1.43289 1.44218 1.43237 1.44218 8838 0 0
2022.02.03 16:00:00 1.44233 1.44548 1.44191 1.44266 7918 0 0
2022.02.03 16:30:00 1.44269 1.44661 1.44171 1.44529 8102 0 0
2022.02.03 17:00:00 1.44526 1.44712 1.44382 1.44671 7490 0 0
2022.02.03 17:30:00 1.44670 1.44848 1.44591 1.44780 6429 0 2
2022.02.03 18:00:00 1.44777 1.44979 1.44670 1.44931 4761 0 3
2022.02.03 18:30:00 1.44931 1.45012 1.44783 1.44861 4403 0 3
2022.02.03 19:00:00 1.44863 1.45116 1.44787 1.45026 3406 0 0
2022.02.03 19:30:00 1.45026 1.45093 1.44892 1.45047 2866 0 3
2022.02.03 20:00:00 1.45047 1.45061 1.44802 1.44854 2054 0 4
2022.02.03 20:30:00 1.44854 1.44922 1.44831 1.44901 2286 0 0
2022.02.03 21:00:00 1.44903 1.44949 1.44843 1.44867 1555 0 4
2022.02.03 21:30:00 1.44868 1.45001 1.44865 1.44949 1969 0 3
2022.02.03 22:00:00 1.44948 1.44966 1.44854 1.44872 1801 0 2
2022.02.03 22:30:00 1.44872 1.45082 1.44869 1.45056 2573 0 2
2022.02.03 23:00:00 1.45054 1.45061 1.44980 1.45036 1822 0 10
2022.02.03 23:30:00 1.45036 1.45047 1.44951 1.45038 959 0 8
2022.02.04 00:00:00 1.45027 1.45038 1.44905 1.44934 461 0 33
2022.02.04 00:30:00 1.44934 1.44991 1.44904 1.44989 353 0 68
2022.02.04 01:00:00 1.44988 1.45028 1.44928 1.44938 463 0 14
2022.02.04 01:30:00 1.44938 1.45002 1.44918 1.44978 426 0 10
2022.02.04 02:00:00 1.44974 1.44997 1.44901 1.44938 1203 0 5
2022.02.04 02:30:00 1.44935 1.45027 1.44926 1.45020 1837 0 4
2022.02.04 03:00:00 1.45022 1.45126 1.45022 1.45100 1542 0 4
2022.02.04 03:30:00 1.45099 1.45216 1.45078 1.45207 1350 0 5
2022.02.04 04:00:00 1.45207 1.45217 1.45126 1.45165 1246 0 3
2022.02.04 04:30:00 1.45165 1.45288 1.45156 1.45260 1263 0 5
2022.02.04 05:00:00 1.45261 1.45282 1.45227 1.45267 807 0 3
2022.02.04 05:30:00 1.45268 1.45268 1.45197 1.45217 755 0 5
2022.02.04 06:00:00 1.45226 1.45257 1.45188 1.45248 933 0 5
2022.02.04 06:30:00 1.45247 1.45281 1.45216 1.45223 673 0 6
2022.02.04 07:00:00 1.45225 1.45327 1.45210 1.45309 904 0 6
2022.02.04 07:30:00 1.45309 1.45379 1.45277 1.45313 718 0 5
2022.02.04 08:00:00 1.45313 1.45416 1.45283 1.45400 954 0 2
2022.02.04 08:30:00 1.45401 1.45401 1.45297 1.45341 1065 0 5
2022.02.04 09:00:00 1.45341 1.45396 1.45311 1.45392 2197 0 6
2022.02.04 09:30:00 1.45392 1.45646 1.45371 1.45629 3254 0 2
2022.02.04 10:00:00 1.45629 1.45629 1.45211 1.45403 4474 0 3
2022.02.04 10:30:00 1.45403 1.45677 1.45391 1.45620 3120 0 2
2022.02.04 11:00:00 1.45620 1.45659 1.45546 1.45573 2819 0 1
2022.02.04 11:30:00 1.45573 1.45745 1.45486 1.45721 2775 0 0
2022.02.04 12:00:00 1.45721 1.45902 1.45703 1.45830 2879 0 0
2022.02.04 12:30:00 1.45831 1.45951 1.45788 1.45868 2910 0 3
2022.02.04 13:00:00 1.45869 1.45960 1.45819 1.45878 3024 0 2
2022.02.04 13:30:00 1.45876 1.46187 1.45871 1.46110 3481 0 0
2022.02.04 14:00:00 1.46109 1.46145 1.45977 1.45983 2751 0 3
2022.02.04 14:30:00 1.45984 1.46064 1.45804 1.45828 2780 0 2
2022.02.04 15:00:00 1.45828 1.45937 1.45717 1.45732 3673 0 5
2022.02.04 15:30:00 1.45756 1.46129 1.45625 1.46123 9240 0 1
2022.02.04 16:00:00 1.46120 1.46337 1.45988 1.46040 6370 0 0
2022.02.04 16:30:00 1.46041 1.46144 1.45715 1.45724 6673 0 0
2022.02.04 17:00:00 1.45722 1.46198 1.45695 1.46198 6710 0 0
2022.02.04 17:30:00 1.46197 1.46201 1.46015 1.46143 6980 0 0
2022.02.04 18:00:00 1.46141 1.46345 1.46061 1.46136 4650 0 1
2022.02.04 18:30:00 1.46134 1.46185 1.45998 1.46132 3022 0 2
2022.02.04 19:00:00 1.46130 1.46257 1.46095 1.46175 2416 0 3
2022.02.04 19:30:00 1.46175 1.46249 1.46161 1.46176 1597 0 0
2022.02.04 20:00:00 1.46171 1.46178 1.45985 1.46035 1641 0 1
2022.02.04 20:30:00 1.46035 1.46070 1.45939 1.45982 1509 0 3
2022.02.04 21:00:00 1.45981 1.46049 1.45959 1.45976 1355 0 1
2022.02.04 21:30:00 1.45974 1.46085 1.45959 1.46000 1919 0 4
2022.02.04 22:00:00 1.46000 1.46073 1.45983 1.46045 1483 0 1
2022.02.04 22:30:00 1.46045 1.46180 1.46012 1.46113 2336 0 3
2022.02.04 23:00:00 1.46113 1.46173 1.46060 1.46169 980 0 10
2022.02.04 23:30:00 1.46169 1.46170 1.46094 1.46133 356 0 23
2022.02.07 00:00:00 1.46031 1.46135 1.45857 1.46050 323 0 50
2022.02.07 00:30:00 1.46051 1.46116 1.46033 1.46061 532 0 35
2022.02.07 01:00:00 1.46063 1.46088 1.46023 1.46037 1280 0 11
2022.02.07 01:30:00 1.46037 1.46078 1.45984 1.45997 644 0 12
2022.02.07 02:00:00 1.45997 1.46115 1.45978 1.46025 1135 0 4
2022.02.07 02:30:00 1.46025 1.46091 1.45973 1.45991 821 0 5
2022.02.07 03:00:00 1.45990 1.45990 1.45813 1.45871 1846 0 4
2022.02.07 03:30:00 1.45871 1.45872 1.45696 1.45762 1535 0 2
2022.02.07 04:00:00 1.45764 1.45773 1.45677 1.45698 1378 0 6
2022.02.07 04:30:00 1.45699 1.45746 1.45686 1.45686 1454 0 5
2022.02.07 05:00:00 1.45686 1.45712 1.45663 1.45677 1161 0 5
2022.02.07 05:30:00 1.45676 1.45705 1.45602 1.45699 1277 0 4
2022.02.07 06:00:00 1.45699 1.45703 1.45603 1.45624 1226 0 0
2022.02.07 06:30:00 1.45624 1.45628 1.45561 1.45611 789 0 7
2022.02.07 07:00:00 1.45612 1.45654 1.45590 1.45624 1951 0 1
2022.02.07 07:30:00 1.45625 1.45646 1.45504 1.45506 1313 0 5
2022.02.07 08:00:00 1.45506 1.45592 1.45502 1.45522 906 0 1
2022.02.07 08:30:00 1.45524 1.45552 1.45388 1.45431 1001 0 3
2022.02.07 09:00:00 1.45429 1.45477 1.45360 1.45391 2277 0 3
2022.02.07 09:30:00 1.45395 1.45432 1.45276 1.45297 2327 0 3
2022.02.07 10:00:00 1.45297 1.45744 1.45296 1.45733 3929 0 4
2022.02.07 10:30:00 1.45736 1.45777 1.45456 1.45511 3176 0 5
2022.02.07 11:00:00 1.45510 1.45564 1.45388 1.45395 2448 0 6
2022.02.07 11:30:00 1.45394 1.45541 1.45379 1.45452 2147 0 5
2022.02.07 12:00:00 1.45452 1.45564 1.45418 1.45515 1910 0 8
2022.02.07 12:30:00 1.45516 1.45526 1.45362 1.45443 2503 0 4
2022.02.07 13:00:00 1.45444 1.45498 1.45389 1.45473 2935 0 1
2022.02.07 13:30:00 1.45473 1.45633 1.45458 1.45601 2383 0 2
2022.02.07 14:00:00 1.45601 1.45623 1.45472 1.45518 2193 0 3
2022.02.07 14:30:00 1.45519 1.45680 1.45501 1.45638 2705 0 3
2022.02.07 15:00:00 1.45638 1.45648 1.45354 1.45421 2872 0 3
2022.02.07 15:30:00 1.45421 1.45493 1.45323 1.45414 3119 0 2
2022.02.07 16:00:00 1.45413 1.45499 1.45289 1.45381 2831 0 0
2022.02.07 16:30:00 1.45375 1.45437 1.45144 1.45234 5264 0 1
2022.02.07 17:00:00 1.45240 1.45370 1.45150 1.45184 3571 0 4
2022.02.07 17:30:00 1.45186 1.45301 1.45044 1.45138 5135 0 0
2022.02.07 18:00:00 1.45138 1.45175 1.44846 1.45003 4663 0 0
2022.02.07 18:30:00 1.45005 1.45177 1.44984 1.45039 3705 0 2
2022.02.07 19:00:00 1.45039 1.45077 1.44943 1.44958 1914 0 3
2022.02.07 19:30:00 1.44959 1.44983 1.44851 1.44873 2259 0 3
2022.02.07 20:00:00 1.44871 1.44880 1.44765 1.44799 1284 0 0
2022.02.07 20:30:00 1.44799 1.44862 1.44769 1.44832 1262 0 4
2022.02.07 21:00:00 1.44831 1.44867 1.44798 1.44821 954 0 3
2022.02.07 21:30:00 1.44821 1.44918 1.44784 1.44891 1709 0 4
2022.02.07 22:00:00 1.44891 1.44891 1.44794 1.44855 1288 0 5
2022.02.07 22:30:00 1.44855 1.44990 1.44836 1.44918 1870 0 5
2022.02.07 23:00:00 1.44920 1.44925 1.44841 1.44863 727 0 10
2022.02.07 23:30:00 1.44862 1.44938 1.44855 1.44922 832 0 12
2022.02.08 00:00:00 1.44914 1.44941 1.44866 1.44900 248 0 75
2022.02.08 00:30:00 1.44900 1.44957 1.44873 1.44923 493 0 63
2022.02.08 01:00:00 1.44923 1.44939 1.44828 1.44876 1023 0 16
2022.02.08 01:30:00 1.44877 1.44906 1.44871 1.44905 790 0 13
2022.02.08 02:00:00 1.44906 1.44953 1.44865 1.44946 1742 0 2
2022.02.08 02:30:00 1.44946 1.44976 1.44903 1.44966 833 0 4
2022.02.08 03:00:00 1.44966 1.45092 1.44954 1.45064 1040 0 5
2022.02.08 03:30:00 1.45067 1.45077 1.44918 1.44918 1019 0 0
2022.02.08 04:00:00 1.44913 1.44990 1.44886 1.44927 1410 0 1
2022.02.08 04:30:00 1.44927 1.44971 1.44924 1.44960 809 0 3
2022.02.08 05:00:00 1.44961 1.44988 1.44906 1.44908 574 0 4
2022.02.08 05:30:00 1.44905 1.44970 1.44882 1.44964 623 0 7
2022.02.08 06:00:00 1.44964 1.44998 1.44911 1.44997 501 0 5
2022.02.08 06:30:00 1.44998 1.45024 1.44965 1.44979 634 0 2
2022.02.08 07:00:00 1.44979 1.45061 1.44974 1.44997 738 0 6
2022.02.08 07:30:00 1.44997 1.45019 1.44886 1.44928 914 0 9
2022.02.08 08:00:00 1.44929 1.44929 1.44835 1.44881 967 0 7
2022.02.08 08:30:00 1.44876 1.44898 1.44838 1.44885 935 0 6
2022.02.08 09:00:00 1.44886 1.44910 1.44670 1.44720 3007 0 1
2022.02.08 09:30:00 1.44720 1.44784 1.44659 1.44671 2615 0 5
2022.02.08 10:00:00 1.44670 1.44725 1.44549 1.44570 4229 0 4
2022.02.08 10:30:00 1.44569 1.44654 1.44514 1.44626 3321 0 2
2022.02.08 11:00:00 1.44627 1.44663 1.44580 1.44656 2263 0 4
2022.02.08 11:30:00 1.44656 1.44689 1.44516 1.44665 2731 0 6
2022.02.08 12:00:00 1.44663 1.44914 1.44658 1.44911 2235 0 5
2022.02.08 12:30:00 1.44910 1.45079 1.44849 1.45073 1935 0 5
2022.02.08 13:00:00 1.45073 1.45154 1.45032 1.45121 2109 0 3
2022.02.08 13:30:00 1.45120 1.45219 1.45082 1.45119 2385 0 3
2022.02.08 14:00:00 1.45121 1.45149 1.45058 1.45099 2289 0 4
2022.02.08 14:30:00 1.45099 1.45208 1.45091 1.45140 1613 0 2
2022.02.08 15:00:00 1.45136 1.45138 1.44946 1.45003 2821 0 0
2022.02.08 15:30:00 1.45004 1.45075 1.44946 1.44973 2551 0 2
2022.02.08 16:00:00 1.44977 1.45202 1.44903 1.45056 2594 0 0
2022.02.08 16:30:00 1.45052 1.45125 1.44927 1.45067 4143 0 1
2022.02.08 17:00:00 1.45067 1.45116 1.44986 1.45012 4327 0 1
2022.02.08 17:30:00 1.45009 1.45212 1.44910 1.45164 4410 0 0
2022.02.08 18:00:00 1.45164 1.45211 1.45100 1.45136 3021 0 3
2022.02.08 18:30:00 1.45136 1.45193 1.45045 1.45046 1789 0 4
2022.02.08 19:00:00 1.45046 1.45151 1.45044 1.45119 1636 0 1
2022.02.08 19:30:00 1.45119 1.45142 1.45031 1.45124 1065 0 0
2022.02.08 20:00:00 1.45121 1.45140 1.44955 1.45012 1388 0 1
2022.02.08 20:30:00 1.45012 1.45109 1.44968 1.45084 1250 0 0
2022.02.08 21:00:00 1.45083 1.45143 1.45029 1.45137 1542 0 3
2022.02.08 21:30:00 1.45136 1.45184 1.45093 1.45120 1776 0 3
2022.02.08 22:00:00 1.45118 1.45149 1.45074 1.45081 1247 0 3
2022.02.08 22:30:00 1.45081 1.45092 1.45032 1.45074 1185 0 4
2022.02.08 23:00:00 1.45073 1.45109 1.45023 1.45089 602 0 10
2022.02.08 23:30:00 1.45089 1.45091 1.44999 1.45023 508 0 13
2022.02.09 00:00:00 1.44984 1.45092 1.44974 1.45056 334 0 67
2022.02.09 00:30:00 1.45055 1.45073 1.44981 1.45009 410 0 49
2022.02.09 01:00:00 1.45009 1.45060 1.44979 1.45036 775 0 16
2022.02.09 01:30:00 1.45036 1.45110 1.45033 1.45104 338 0 15
2022.02.09 02:00:00 1.45102 1.45156 1.45085 1.45134 661 0 4
2022.02.09 02:30:00 1.45134 1.45146 1.45059 1.45096 794 0 4
2022.02.09 03:00:00 1.45095 1.45142 1.45085 1.45100 879 0 4
2022.02.09 03:30:00 1.45097 1.45105 1.45053 1.45099 1070 0 5
2022.02.09 04:00:00 1.45098 1.45166 1.45057 1.45064 899 0 6
2022.02.09 04:30:00 1.45064 1.45164 1.45059 1.45144 553 0 5
2022.02.09 05:00:00 1.45144 1.45150 1.45053 1.45064 501 0 3
2022.02.09 05:30:00 1.45064 1.45086 1.45016 1.45082 542 0 2
2022.02.09 06:00:00 1.45083 1.45084 1.45024 1.45044 520 0 10
2022.02.09 06:30:00 1.45044 1.45082 1.45022 1.45038 570 0 7
2022.02.09 07:00:00 1.45038 1.45054 1.44988 1.45004 592 0 9
2022.02.09 07:30:00 1.45004 1.45029 1.44985 1.44995 445 0 9
2022.02.09 08:00:00 1.44995 1.45115 1.44961 1.45113 553 0 6
2022.02.09 08:30:00 1.45112 1.45117 1.45014 1.45039 558 0 7
2022.02.09 09:00:00 1.45039 1.45078 1.44991 1.45016 1471 0 7
2022.02.09 09:30:00 1.45016 1.45046 1.44910 1.44982 2270 0 2
2022.02.09 10:00:00 1.44982 1.45212 1.44970 1.45170 3117 0 4
2022.02.09 10:30:00 1.45170 1.45227 1.44991 1.45020 2284 0 3
2022.02.09 11:00:00 1.45020 1.45021 1.44905 1.44990 1597 0 0
2022.02.09 11:30:00 1.44990 1.45068 1.44975 1.45053 1568 0 2
2022.02.09 12:00:00 1.45054 1.45091 1.44963 1.45063 2380 0 1
2022.02.09 12:30:00 1.45064 1.45163 1.44996 1.45131 1618 0 1
2022.02.09 13:00:00 1.45134 1.45173 1.45100 1.45153 1602 0 4
2022.02.09 13:30:00 1.45152 1.45174 1.45045 1.45061 1157 0 3
2022.02.09 14:00:00 1.45061 1.45121 1.45035 1.45066 1661 0 2
2022.02.09 14:30:00 1.45068 1.45140 1.45061 1.45125 1472 0 5
2022.02.09 15:00:00 1.45122 1.45197 1.45073 1.45158 2505 0 2
2022.02.09 15:30:00 1.45158 1.45255 1.45111 1.45121 2415 0 3
2022.02.09 16:00:00 1.45122 1.45195 1.45026 1.45064 2142 0 1
2022.02.09 16:30:00 1.45064 1.45151 1.45003 1.45054 3365 0 3
2022.02.09 17:00:00 1.45062 1.45152 1.45026 1.45136 2935 0 1
2022.02.09 17:30:00 1.45132 1.45134 1.44904 1.44941 3009 0 1
2022.02.09 18:00:00 1.44942 1.44986 1.44869 1.44909 2357 0 2
2022.02.09 18:30:00 1.44912 1.45013 1.44848 1.44943 2583 0 0
2022.02.09 19:00:00 1.44946 1.44955 1.44858 1.44893 2085 0 2
2022.02.09 19:30:00 1.44893 1.44998 1.44819 1.44898 2497 0 0
2022.02.09 20:00:00 1.44898 1.44956 1.44849 1.44865 1534 0 3
2022.02.09 20:30:00 1.44865 1.44880 1.44804 1.44828 835 0 1
2022.02.09 21:00:00 1.44829 1.44836 1.44739 1.44806 575 0 4
2022.02.09 21:30:00 1.44806 1.44890 1.44803 1.44846 933 0 3
2022.02.09 22:00:00 1.44849 1.44916 1.44816 1.44825 1392 0 2
